ID,probability
TEST_00083,0.14564241150736276
TEST_00084,0.4360196761102215
TEST_00085,0.35539784752099235
TEST_00086,0.033356338471021645
TEST_00087,0.3794607402858104
TEST_00088,0.12215935998174735
TEST_00089,0.40489442170615353
TEST_00090,0.20404076878113508
TEST_00091,0.09326073717572017
TEST_00092,0.43746432487910736
TEST_00093,0.5941184360450209
TEST_00094,0.033195873971164205
TEST_00095,0.0334513121610439
TEST_00096,0.4742371527913624
TEST_00097,0.1320197792453749
TEST_00098,0.38496113728953424
TEST_00099,0.2595130221548459
TEST_00100,0.113450990890419
TEST_00101,0.1740778830542909
TEST_00102,0.34710981296227333
TEST_00103,0.25644111208975773
TEST_00104,0.34156388952764577
TEST_00105,0.47327006898749746
TEST_00106,0.2534100079149286
TEST_00107,0.0340342788015539
TEST_00108,0.33064410626943436
TEST_00109,0.033544254299591354
TEST_00110,0.41281404366123153
TEST_00111,0.43429154971523054
TEST_00112,0.03990215101400125
TEST_00113,0.37529736171296263
TEST_00114,0.18399067724745194
TEST_00115,0.427412618390088
TEST_00116,0.033429679894708804
TEST_00117,0.48601630395477935
TEST_00118,0.34009839362261557
TEST_00119,0.12987383122474466
TEST_00120,0.03375132647547468
TEST_00121,0.033694995269840995
TEST_00122,0.3054206036430997
TEST_00123,0.5347131272090224
TEST_00124,0.4022074531972911
TEST_00125,0.26577282431358984
TEST_00126,0.03393723963505415
TEST_00127,0.07345400780366779
TEST_00128,0.27082819597347785
TEST_00129,0.40602435022224864
TEST_00130,0.2264594316026425
TEST_00131,0.396616997328404
TEST_00132,0.03356664405484457
TEST_00133,0.23797299287187543
TEST_00134,0.36874646586356596
TEST_00135,0.0341752226342156
TEST_00136,0.15963521323465188
TEST_00137,0.19086571975214178
TEST_00138,0.08353852322034369
TEST_00139,0.22534623266354448
TEST_00140,0.039987281659003386
TEST_00141,0.03368574311521061
TEST_00142,0.288515416189577
TEST_00143,0.033899686554229716
TEST_00144,0.12669399603158477
TEST_00145,0.49519988132325243
TEST_00146,0.18233947589621488
TEST_00147,0.1951096837623442
TEST_00148,0.21795309345122685
TEST_00149,0.44121795908338735
TEST_00150,0.03372250018651604
TEST_00151,0.03338714139364488
TEST_00152,0.4344293778468287
TEST_00153,0.28717926246476333
TEST_00154,0.048944785602622824
TEST_00155,0.20474762533381996
TEST_00156,0.4682510025577894
TEST_00157,0.35534434674486487
TEST_00158,0.4650913980158653
TEST_00159,0.31085607297731754
TEST_00160,0.39716915208423653
TEST_00161,0.5485444459772554
TEST_00162,0.3013274284453703
TEST_00163,0.03463145137112521
TEST_00164,0.5788446458960764
TEST_00165,0.22768509585652674
TEST_00166,0.3834302154148514
TEST_00167,0.18710004128251392
TEST_00168,0.36414207564048917
TEST_00169,0.18461203842749274
TEST_00170,0.21088322633515383
TEST_00171,0.20921839056996086
TEST_00172,0.23853123351518388
TEST_00173,0.2568763371781759
TEST_00174,0.1268881117833331
TEST_00175,0.2884695982985482
TEST_00176,0.45157735389051823
TEST_00177,0.17218831833236303
TEST_00178,0.36587690738620116
TEST_00179,0.30680654016760767
TEST_00180,0.3361675382972414
TEST_00181,0.477443371342141
TEST_00182,0.14209024334211648
TEST_00183,0.6008700697230993
TEST_00184,0.14004183280441163
TEST_00185,0.1861725714856749
TEST_00186,0.33929822063897375
TEST_00187,0.22794339909590822
TEST_00188,0.31604009280975914
TEST_00189,0.2605756761949549
TEST_00190,0.5220655597578117
TEST_00191,0.18731660437351447
TEST_00192,0.2635905472811439
TEST_00193,0.06840153004447191
TEST_00194,0.6636913189830476
TEST_00195,0.36657807267473247
TEST_00196,0.4609606514928097
TEST_00197,0.24618610131846846
TEST_00198,0.240753554562817
TEST_00199,0.30250917582644693
TEST_00200,0.39400408231781475
TEST_00201,0.4872587188772028
TEST_00202,0.2554240508425004
TEST_00203,0.28759162304257485
TEST_00204,0.03341291164977098
TEST_00205,0.06367150179164245
TEST_00206,0.03424937947713352
TEST_00207,0.24289123126710438
TEST_00208,0.20180011963897504
TEST_00209,0.2870753278100424
TEST_00210,0.4455980090062992
TEST_00211,0.12510199232925007
TEST_00212,0.14030750738899472
TEST_00213,0.11914901879723903
TEST_00214,0.352427401658467
TEST_00215,0.2691474428378245
TEST_00216,0.2972745371072688
TEST_00217,0.3259608443816776
TEST_00218,0.5625849135347932
TEST_00219,0.18163467114416637
TEST_00220,0.6467551203286313
TEST_00221,0.41918453215279766
TEST_00222,0.11887073512727611
TEST_00223,0.24345225403297113
TEST_00224,0.11389891289432821
TEST_00225,0.28561069348481916
TEST_00226,0.1938385926657349
TEST_00227,0.2804490375419024
TEST_00228,0.03370724717843112
TEST_00229,0.29821634335692404
TEST_00230,0.26722278913749276
TEST_00231,0.3654878240091676
TEST_00232,0.21686297957026834
TEST_00233,0.295424567120287
TEST_00234,0.4027342702453451
TEST_00235,0.4894495763004036
TEST_00236,0.30025369849938094
TEST_00237,0.03390224043141277
TEST_00238,0.03391207448039518
TEST_00239,0.4104009007324984
TEST_00240,0.300725771695464
TEST_00241,0.4075756132676189
TEST_00242,0.31034436165189316
TEST_00243,0.16833081339367081
TEST_00244,0.03339945891709493
TEST_00245,0.5837164590265003
TEST_00246,0.36733036161993327
TEST_00247,0.1075518102075902
TEST_00248,0.38309905103213326
TEST_00249,0.48851623835984653
TEST_00250,0.20404620098391985
TEST_00251,0.03385489482555943
TEST_00252,0.4360812061404278
TEST_00253,0.03944975480327087
TEST_00254,0.3511173340432152
TEST_00255,0.5634408109836009
TEST_00256,0.3565778185412497
TEST_00257,0.35772908393687214
TEST_00258,0.4194832476406825
TEST_00259,0.5660699035815554
TEST_00260,0.03372780898127768
TEST_00261,0.03351789808682659
TEST_00262,0.03356874684358738
TEST_00263,0.5131757056518625
TEST_00264,0.20042889292144736
TEST_00265,0.31669085944336345
TEST_00266,0.16115774386392387
TEST_00267,0.03351085020418551
TEST_00268,0.26384835990796507
TEST_00269,0.31369370947061215
TEST_00270,0.1502533303348312
TEST_00271,0.0345212542950118
TEST_00272,0.2788560313323353
TEST_00273,0.22273848349286413
TEST_00274,0.2322488656460781
TEST_00275,0.06444086725000481
TEST_00276,0.03337768069712367
TEST_00277,0.26056714861175556
TEST_00278,0.34903346090611503
TEST_00279,0.5038489705426539
TEST_00280,0.03384152706218965
TEST_00281,0.11912317415577212
TEST_00282,0.033509164923051935
TEST_00283,0.03372082452634308
TEST_00284,0.40292515909367516
TEST_00285,0.23665750004343464
TEST_00286,0.06995363261331071
TEST_00287,0.5423059025668875
TEST_00288,0.03396771702279321
TEST_00289,0.369184773538325
TEST_00290,0.15069491857774064
TEST_00291,0.26411343704244106
TEST_00292,0.44668435477302404
TEST_00293,0.0340155765253669
TEST_00294,0.2908746731069468
TEST_00295,0.31068560735344203
TEST_00296,0.059608493169491746
TEST_00297,0.03342222762681724
TEST_00298,0.5603437175068322
TEST_00299,0.3345028132941359
TEST_00300,0.12319418376017849
TEST_00301,0.5242614888670132
TEST_00302,0.2530275868546925
TEST_00303,0.309364168264695
TEST_00304,0.6159325515045273
TEST_00305,0.39247850351467883
TEST_00306,0.20198601635808983
TEST_00307,0.5083196381351435
TEST_00308,0.43563713522740705
TEST_00309,0.4727854336551084
TEST_00310,0.39246183021640624
TEST_00311,0.3981534918276472
TEST_00312,0.1170348466022922
TEST_00313,0.13378977326208552
TEST_00314,0.5028253967434427
TEST_00315,0.2615974225497481
TEST_00316,0.05654023030042642
TEST_00317,0.09857928702249671
TEST_00318,0.033331116659356765
TEST_00319,0.03404861544422273
TEST_00320,0.44451158765460186
TEST_00321,0.18760311267557866
TEST_00322,0.2055193458110074
TEST_00323,0.20213377501296287
TEST_00324,0.28553954262747516
TEST_00325,0.033370872214295216
TEST_00326,0.31281525814182354
TEST_00327,0.27351324368228425
TEST_00328,0.12771184825380336
TEST_00329,0.3091602427918224
TEST_00330,0.3582702234557069
TEST_00331,0.03307389329115068
TEST_00332,0.4418686596418454
TEST_00333,0.3709079431650159
TEST_00334,0.4426290544800199
TEST_00335,0.3244891321793675
TEST_00336,0.03341994736645684
TEST_00337,0.19121667838796855
TEST_00338,0.22814531947455585
TEST_00339,0.2944746965594975
TEST_00340,0.3321869982945822
TEST_00341,0.283631516467742
TEST_00342,0.12815469543311891
TEST_00343,0.05799358105536312
TEST_00344,0.20774577847836884
TEST_00345,0.0465611252260047
TEST_00346,0.27913060559770647
TEST_00347,0.25998112808495355
TEST_00348,0.39693397391900287
TEST_00349,0.30764368351045596
TEST_00350,0.24797056692976624
TEST_00351,0.3518354986092176
TEST_00352,0.03375441029263442
TEST_00353,0.03460376021284495
TEST_00354,0.1745497765214245
TEST_00355,0.35156071719822
TEST_00356,0.15102699214129983
TEST_00357,0.03410755166775507
TEST_00358,0.03378885824942158
TEST_00359,0.4942507378745705
TEST_00360,0.37467104513968214
TEST_00361,0.20164323184701788
TEST_00362,0.38799130426011286
TEST_00363,0.03435480787322384
TEST_00364,0.2936804716856269
TEST_00365,0.1998983709458039
TEST_00366,0.33760816403508065
TEST_00367,0.16731463040696423
TEST_00368,0.3085190268499759
TEST_00369,0.07594202991887923
TEST_00370,0.033492186083072945
TEST_00371,0.10016995381165655
TEST_00372,0.22851856008896915
TEST_00373,0.49133042751751266
TEST_00374,0.3978350680879084
TEST_00375,0.03404569809165755
TEST_00376,0.0332759639216181
TEST_00377,0.22824004453180902
TEST_00378,0.288529242709442
TEST_00379,0.1406589409974352
TEST_00380,0.03389769310130597
TEST_00381,0.4927640252031967
TEST_00382,0.41032396405562155
TEST_00383,0.10575757870250424
TEST_00384,0.3742129445809774
TEST_00385,0.17569894626152427
TEST_00386,0.5603143827131779
TEST_00387,0.31716036193810304
TEST_00388,0.26477470438809025
TEST_00389,0.27921001149459573
TEST_00390,0.4896693940166764
TEST_00391,0.5154836781570935
TEST_00392,0.3153782115950489
TEST_00393,0.30442270246370373
TEST_00394,0.10530681066545919
TEST_00395,0.5052541798964468
TEST_00396,0.38318911113858645
TEST_00397,0.033532136792366794
TEST_00398,0.13822847765129037
TEST_00399,0.0333954337269153
TEST_00400,0.37530809301647194
TEST_00401,0.03357718626452194
TEST_00402,0.11103128732799976
TEST_00403,0.04079195756237885
TEST_00404,0.4503146506938378
TEST_00405,0.5284511964089651
TEST_00406,0.09549586688344552
TEST_00407,0.23881789803596887
TEST_00408,0.26697823421606914
TEST_00409,0.10138365041324354
TEST_00410,0.06493584417898737
TEST_00411,0.1659130136140693
TEST_00412,0.11240884318027607
TEST_00413,0.42857599342665303
TEST_00414,0.33971741094237595
TEST_00415,0.2166136824141564
TEST_00416,0.4940164047904155
TEST_00417,0.5033609232470073
TEST_00418,0.5033726632993587
TEST_00419,0.1005627602845954
TEST_00420,0.08484245080959871
TEST_00421,0.3499155285791524
TEST_00422,0.5255135909100859
TEST_00423,0.03335326096783631
TEST_00424,0.18182463672047613
TEST_00425,0.15804338047709787
TEST_00426,0.24011371742732127
TEST_00427,0.35057130079006815
TEST_00428,0.24368190721023553
TEST_00429,0.17510110821944413
TEST_00430,0.4546322418552331
TEST_00431,0.4342825790969568
TEST_00432,0.21370769052082736
TEST_00433,0.033477154719689754
TEST_00434,0.4348144515676446
TEST_00435,0.2801469785398188
TEST_00436,0.03343315257408809
TEST_00437,0.30207660729154534
TEST_00438,0.03339204528249979
TEST_00439,0.03414131959629701
TEST_00440,0.4484507400398505
TEST_00441,0.5066053342219685
TEST_00442,0.4155185761825
TEST_00443,0.3971321449664834
TEST_00444,0.033841357434016964
TEST_00445,0.3536105156654723
TEST_00446,0.08885166459295182
TEST_00447,0.4350997315790139
TEST_00448,0.3551745811326176
TEST_00449,0.03435150653437011
TEST_00450,0.43322379224096164
TEST_00451,0.0330504608729206
TEST_00452,0.3146236702835221
TEST_00453,0.4925617670832858
TEST_00454,0.25075800218853067
TEST_00455,0.21254332598748965
TEST_00456,0.03484156564011585
TEST_00457,0.34163337501491353
TEST_00458,0.09369491812685653
TEST_00459,0.3014999119669628
TEST_00460,0.03593942741038022
TEST_00461,0.4851174826175261
TEST_00462,0.29795205136839253
TEST_00463,0.14902269346290592
TEST_00464,0.3342049150429117
TEST_00465,0.2675604523828806
TEST_00466,0.250754742369353
TEST_00467,0.3866893138535976
TEST_00468,0.5739535670407753
TEST_00469,0.03494308147836613
TEST_00470,0.2987545139979756
TEST_00471,0.5287732665909265
TEST_00472,0.4992254898988267
TEST_00473,0.24497258698472718
TEST_00474,0.5421586168944794
TEST_00475,0.297739680678735
TEST_00476,0.033331495132153055
TEST_00477,0.4685379057222655
TEST_00478,0.2141033471637946
TEST_00479,0.19207940089902564
TEST_00480,0.45917621908762135
TEST_00481,0.16292634803410597
TEST_00482,0.2639987205404696
TEST_00483,0.2761027678036996
TEST_00484,0.13791002391372928
TEST_00485,0.25377803704264146
TEST_00486,0.23727904941992958
TEST_00487,0.43209675088997007
TEST_00488,0.20961216063908042
TEST_00489,0.32420315707912095
TEST_00490,0.34823429713559323
TEST_00491,0.33865658427710643
TEST_00492,0.25982873978042553
TEST_00493,0.2638767694884268
TEST_00494,0.03451495903646507
TEST_00495,0.5013312201694313
TEST_00496,0.2666708138854921
TEST_00497,0.3967841623255179
TEST_00498,0.2696126493284983
TEST_00499,0.5523499138781589
TEST_00500,0.0334398112779773
TEST_00501,0.03375974654011808
TEST_00502,0.0685638013696149
TEST_00503,0.3721016670111676
TEST_00504,0.03333330912514329
TEST_00505,0.5400744109085261
TEST_00506,0.033420149789930895
TEST_00507,0.24542093374264398
TEST_00508,0.44937288485678223
TEST_00509,0.17940519613735859
TEST_00510,0.21450109044630267
TEST_00511,0.0471834054805965
TEST_00512,0.048252385372200196
TEST_00513,0.0483610640644675
TEST_00514,0.5511990965893159
TEST_00515,0.2880876193203892
TEST_00516,0.48003515751580755
TEST_00517,0.30693902791637706
TEST_00518,0.19880160509458664
TEST_00519,0.38918523743974087
TEST_00520,0.03348783790706276
TEST_00521,0.16509988693814176
TEST_00522,0.034354862467086744
TEST_00523,0.26230401080198057
TEST_00524,0.32634471423840317
TEST_00525,0.10323041415509658
TEST_00526,0.14894703895124609
TEST_00527,0.035743197597956654
TEST_00528,0.20860221171406207
TEST_00529,0.3173522122859777
TEST_00530,0.3869646541166544
TEST_00531,0.41247537971853
TEST_00532,0.5126610437547254
TEST_00533,0.033984513474330555
TEST_00534,0.23448404555115288
TEST_00535,0.1325057021641462
TEST_00536,0.4990972350752266
TEST_00537,0.03429214656133285
TEST_00538,0.03385327280325993
TEST_00539,0.0640520216690335
TEST_00540,0.38588988045045813
TEST_00541,0.2540684192070224
TEST_00542,0.03342851510889068
TEST_00543,0.2998478147165992
TEST_00544,0.2095859099766654
TEST_00545,0.3454275770994793
TEST_00546,0.3942341580337649
TEST_00547,0.03398791272878149
TEST_00548,0.48874896183072825
TEST_00549,0.20234282889488855
TEST_00550,0.2920682319111332
TEST_00551,0.2981953051301627
TEST_00552,0.2625773952301267
TEST_00553,0.1111802307485108
TEST_00554,0.15799043029917456
TEST_00555,0.2987753417044474
TEST_00556,0.1731849450917417
TEST_00557,0.3572234551453589
TEST_00558,0.4929972940138038
TEST_00559,0.03506997066091991
TEST_00560,0.18543135334705263
TEST_00561,0.07704411396703005
TEST_00562,0.6092878546289927
TEST_00563,0.03418763658849755
TEST_00564,0.2961964866073436
TEST_00565,0.1939237870990167
TEST_00566,0.254495803292412
TEST_00567,0.13812066776422802
TEST_00568,0.1992342595552572
TEST_00569,0.17961846866091075
TEST_00570,0.15776738236045187
TEST_00571,0.243113189270255
TEST_00572,0.03400164253453927
TEST_00573,0.03545910295746272
TEST_00574,0.39256613609194163
TEST_00575,0.10039451366016214
TEST_00576,0.21493769292107487
TEST_00577,0.25071519218881216
TEST_00578,0.3481138588865759
TEST_00579,0.5033458146505978
TEST_00580,0.03315033202909826
TEST_00581,0.3837096556118766
TEST_00582,0.12369463532745355
TEST_00583,0.2706081061618295
TEST_00584,0.24074218426671207
TEST_00585,0.26556966985485597
TEST_00586,0.0975653137735585
TEST_00587,0.1968274276457438
TEST_00588,0.3740531571888506
TEST_00589,0.03366158694783984
TEST_00590,0.19154867593924066
TEST_00591,0.16426787932952622
TEST_00592,0.20752459297045975
TEST_00593,0.2774871385636971
TEST_00594,0.03344435203573164
TEST_00595,0.20150685054698994
TEST_00596,0.40134972995914725
TEST_00597,0.49792162158578634
TEST_00598,0.23949797136013565
TEST_00599,0.22305532556679358
TEST_00600,0.08922858048797012
TEST_00601,0.2961285093311038
TEST_00602,0.29909395122725785
TEST_00603,0.42082597489284856
TEST_00604,0.2315751770525961
TEST_00605,0.46124296498113815
TEST_00606,0.06149968964498653
TEST_00607,0.28738214377114607
TEST_00608,0.18145580798719801
TEST_00609,0.6247063514806792
TEST_00610,0.033396698483519636
TEST_00611,0.2094056084043668
TEST_00612,0.2777895112354178
TEST_00613,0.3190732127871618
TEST_00614,0.3772903246367828
TEST_00615,0.47216184250539744
TEST_00616,0.3651721166301299
TEST_00617,0.20788727515789124
TEST_00618,0.10285311827218052
TEST_00619,0.14447211319495884
TEST_00620,0.16458628679396584
TEST_00621,0.17221163328848008
TEST_00622,0.39792730222084016
TEST_00623,0.4959047149948329
TEST_00624,0.45488550970382324
TEST_00625,0.46672781252456
TEST_00626,0.24338258139569297
TEST_00627,0.20799587108505294
TEST_00628,0.5031487076965666
TEST_00629,0.10791524637353381
TEST_00630,0.23698106700976956
TEST_00631,0.1330007186879595
TEST_00632,0.5726378841737126
TEST_00633,0.3828783429965871
TEST_00634,0.4950071672508832
TEST_00635,0.5003494860024837
TEST_00636,0.1547349694550315
TEST_00637,0.5035714847376846
TEST_00638,0.034148396736100275
TEST_00639,0.3903481270019794
TEST_00640,0.03344435203573164
TEST_00641,0.033265516760194035
TEST_00642,0.5826200069747762
TEST_00643,0.22783341487820322
TEST_00644,0.13763586886079376
TEST_00645,0.1281383600682635
TEST_00646,0.03407034594233907
TEST_00647,0.06085563991866871
TEST_00648,0.5059706216907072
TEST_00649,0.3987548466966351
TEST_00650,0.10213203575582644
TEST_00651,0.37958236088367503
TEST_00652,0.5046085427064877
TEST_00653,0.21354379551551778
TEST_00654,0.03337150190252114
TEST_00655,0.50311446170749
TEST_00656,0.3129977546310377
TEST_00657,0.03376655561111439
TEST_00658,0.0871760338772556
TEST_00659,0.16402772050093067
TEST_00660,0.03314434657032023
TEST_00661,0.576075607021722
TEST_00662,0.11116336148100876
TEST_00663,0.03425673453270672
TEST_00664,0.3075608406247983
TEST_00665,0.03406800828070647
TEST_00666,0.15997077935277898
TEST_00667,0.03308168161831235
TEST_00668,0.18336574424435484
TEST_00669,0.24586767664102804
TEST_00670,0.09608096675901091
TEST_00671,0.3682165799935145
TEST_00672,0.3867842427729284
TEST_00673,0.03390406392302885
TEST_00674,0.19325278703883936
TEST_00675,0.1223681997530856
TEST_00676,0.3987032727703151
TEST_00677,0.16085776465210397
TEST_00678,0.16798177056215718
TEST_00679,0.39653484506837017
TEST_00680,0.19417379587540973
TEST_00681,0.03347561035812228
TEST_00682,0.033288035253363754
TEST_00683,0.11085849777264427
TEST_00684,0.39126223542482685
TEST_00685,0.14836646092118969
TEST_00686,0.5131572481127316
TEST_00687,0.061972750092390304
TEST_00688,0.24683005584201487
TEST_00689,0.39038783740193633
TEST_00690,0.4420233841710083
TEST_00691,0.4119656314694866
TEST_00692,0.061967845134893326
TEST_00693,0.1630473054264944
TEST_00694,0.09355025498155507
TEST_00695,0.2118400417484459
TEST_00696,0.06409241459033181
TEST_00697,0.3643839771066175
TEST_00698,0.4360196761102215
TEST_00699,0.03324263781644833
TEST_00700,0.24405208318396032
TEST_00701,0.31233138592919274
TEST_00702,0.13763208252521691
TEST_00703,0.2078395768295834
TEST_00704,0.38916579196821754
TEST_00705,0.4946115953101278
TEST_00706,0.2090413375863645
TEST_00707,0.03350974865386074
TEST_00708,0.03383777555953823
TEST_00709,0.3034394588577508
TEST_00710,0.46173352772722964
TEST_00711,0.23550041891800805
TEST_00712,0.27159088718666946
TEST_00713,0.11170736750994152
TEST_00714,0.4698932730653555
TEST_00715,0.03339825843914144
TEST_00716,0.2438380865830428
TEST_00717,0.27059399176142673
TEST_00718,0.07458579724205822
TEST_00719,0.3247376611897755
TEST_00720,0.2074280986868877
TEST_00721,0.3813470391305308
TEST_00722,0.03367598242428802
TEST_00723,0.34714202653125764
TEST_00724,0.03337556030722688
TEST_00725,0.033918445326695176
TEST_00726,0.43196592591177463
TEST_00727,0.24207246832890045
TEST_00728,0.1613485583975277
TEST_00729,0.24901284681949404
TEST_00730,0.22396396547382436
TEST_00731,0.03504212978615689
TEST_00732,0.3923265730155533
TEST_00733,0.21849559777018013
TEST_00734,0.12053209856033989
TEST_00735,0.4971591802575847
TEST_00736,0.23429646602616358
TEST_00737,0.12801526517590542
TEST_00738,0.20941014236915925
TEST_00739,0.07337572898716299
TEST_00740,0.18667415204198778
TEST_00741,0.21287019192485496
TEST_00742,0.15162172892222095
TEST_00743,0.5614674404415848
TEST_00744,0.2841593952258027
TEST_00745,0.5181286802439292
TEST_00746,0.034555919711138285
TEST_00747,0.3406738615402931
TEST_00748,0.22878400627938794
TEST_00749,0.0330618093699147
TEST_00750,0.4184530305089406
TEST_00751,0.03486330137007023
TEST_00752,0.0729833384890429
TEST_00753,0.24723834875495998
TEST_00754,0.231287813178244
TEST_00755,0.04871622349695062
TEST_00756,0.3308186493323229
TEST_00757,0.2848062937372258
TEST_00758,0.5435354808001767
TEST_00759,0.4619265786757963
TEST_00760,0.050741797817125116
TEST_00761,0.16802056179136515
TEST_00762,0.44334967839445905
TEST_00763,0.07832516882654275
TEST_00764,0.1369233989641228
TEST_00765,0.21251282496785406
TEST_00766,0.23362804807563006
TEST_00767,0.1978874068765485
TEST_00768,0.3619646899575301
TEST_00769,0.06347818773865548
TEST_00770,0.19085596779385994
TEST_00771,0.17372656885248514
TEST_00772,0.07801252642285653
TEST_00773,0.14409009049999455
TEST_00774,0.370743769698609
TEST_00775,0.2903278973717922
TEST_00776,0.42429409777517896
TEST_00777,0.3749449304636518
TEST_00778,0.24413537166603594
TEST_00779,0.13168965354712248
TEST_00780,0.3620073814060153
TEST_00781,0.22610734357457504
TEST_00782,0.1938971917476152
TEST_00783,0.39576524397922214
TEST_00784,0.33881616934689524
TEST_00785,0.4163243374831905
TEST_00786,0.37119361176882193
TEST_00787,0.5722747588909333
TEST_00788,0.03407776898856232
TEST_00789,0.5405586594731114
TEST_00790,0.11041235415152688
TEST_00791,0.6297230936546707
TEST_00792,0.4113015546803457
TEST_00793,0.49810557714740405
TEST_00794,0.13814297372147355
TEST_00795,0.21866422991490722
TEST_00796,0.5926295163380523
TEST_00797,0.3355190427226672
TEST_00798,0.1974015632286913
TEST_00799,0.3354038455162349
TEST_00800,0.3319623987711653
TEST_00801,0.1372647020727858
TEST_00802,0.23094559564307204
TEST_00803,0.33005004213440015
TEST_00804,0.27920847916998154
TEST_00805,0.1962305899396945
TEST_00806,0.03367616578726999
TEST_00807,0.03378168457673925
TEST_00808,0.49382096746181625
TEST_00809,0.21277159787609196
TEST_00810,0.03304649066664865
TEST_00811,0.3170128904872741
TEST_00812,0.4835584151569131
TEST_00813,0.4900744728251422
TEST_00814,0.20290541123811243
TEST_00815,0.10581555730676184
TEST_00816,0.3889451272215735
TEST_00817,0.18605150977408125
TEST_00818,0.1934024963547128
TEST_00819,0.4192360501130314
TEST_00820,0.3963209309264025
TEST_00821,0.1096577334513191
TEST_00822,0.5310450802121935
TEST_00823,0.24894353172238512
TEST_00824,0.4272432335272849
TEST_00825,0.5345605720321046
TEST_00826,0.2675456599945983
TEST_00827,0.03456593499640931
TEST_00828,0.46373351513064387
TEST_00829,0.27684167243957714
TEST_00830,0.2917945799928846
TEST_00831,0.5366329987182088
TEST_00832,0.17618653757569946
TEST_00833,0.03359518930890887
TEST_00834,0.3015794456862066
TEST_00835,0.19451942542860298
TEST_00836,0.26583334559837424
TEST_00837,0.29908292764930144
TEST_00838,0.3587049180546119
TEST_00839,0.3064501813750294
TEST_00840,0.033682515518198695
TEST_00841,0.49819905832104777
TEST_00842,0.3556094037260512
TEST_00843,0.39703503913325433
TEST_00844,0.3648705208782378
TEST_00845,0.30560122037635407
TEST_00846,0.3092895213524003
TEST_00847,0.033669411282300124
TEST_00848,0.17218874082098817
TEST_00849,0.42092537780573797
TEST_00850,0.30998723511417614
TEST_00851,0.24585251316506795
TEST_00852,0.09712979274086139
TEST_00853,0.3131619149482061
TEST_00854,0.4335431770444857
TEST_00855,0.19487433513922942
TEST_00856,0.49814683892826117
TEST_00857,0.3284585207756362
TEST_00858,0.033988325008370776
TEST_00859,0.25697444249678636
TEST_00860,0.513985525308942
TEST_00861,0.3238629254620611
TEST_00862,0.3557373823135686
TEST_00863,0.3376699729085565
TEST_00864,0.22111370616245124
TEST_00865,0.03513739841781827
TEST_00866,0.11217764584777665
TEST_00867,0.5206567662689081
TEST_00868,0.4832173561035772
TEST_00869,0.170885686772055
TEST_00870,0.4105174170678988
TEST_00871,0.17205018222580906
TEST_00872,0.03420794392088636
TEST_00873,0.5605711741359062
TEST_00874,0.27698910114850206
TEST_00875,0.37690761091612124
