ID,probability
TEST_00088,0.13325351788144332
TEST_00089,0.399125775818391
TEST_00090,0.2167003416731184
TEST_00091,0.09334011222018349
TEST_00092,0.45601634062107466
TEST_00093,0.5693919523017623
TEST_00094,0.017117530013145307
TEST_00095,0.017947498625111004
TEST_00096,0.4679260058853174
TEST_00097,0.13465358353522452
TEST_00098,0.38040297753071356
TEST_00099,0.2657280877370832
TEST_00100,0.12715380148217698
TEST_00101,0.16608521616643293
TEST_00102,0.3565265131721379
TEST_00103,0.27925104614084917
TEST_00104,0.36187130038842175
TEST_00105,0.4777030789581376
TEST_00106,0.2516938415626624
TEST_00107,0.019007166710577908
TEST_00108,0.33968493872415506
TEST_00109,0.018068323129750447
TEST_00110,0.4011444326792759
TEST_00111,0.4189562421883193
TEST_00112,0.032059421546211615
TEST_00113,0.39033233751637175
TEST_00114,0.20574100568965537
TEST_00115,0.4167598325286218
TEST_00116,0.017708931942051455
TEST_00117,0.4757702116870911
TEST_00118,0.345484085233182
TEST_00119,0.1363065382006588
TEST_00120,0.017973826705886053
TEST_00121,0.01898964557858379
TEST_00122,0.3128099156342701
TEST_00123,0.5043450261069278
TEST_00124,0.39267120323744
TEST_00125,0.2804679157289559
TEST_00126,0.018326354617459864
TEST_00127,0.07854400410925491
TEST_00128,0.2873124736470729
TEST_00129,0.3935685578052724
TEST_00130,0.24148550688948867
TEST_00131,0.39062451356841166
TEST_00132,0.018506901822550992
TEST_00133,0.2555421062096468
TEST_00134,0.37936261362924933
TEST_00135,0.018864125047482635
TEST_00136,0.17439878672255424
TEST_00137,0.237399945131561
TEST_00138,0.08845939639700759
TEST_00139,0.24519656362654604
TEST_00140,0.031202837656889346
TEST_00141,0.01848422917557751
TEST_00142,0.2950131530767465
TEST_00143,0.018538707969603465
TEST_00144,0.13936633193118156
TEST_00145,0.50355533105849
TEST_00146,0.19207886022960613
TEST_00147,0.20001626836506006
TEST_00148,0.21599169735115092
TEST_00149,0.4310083017685814
TEST_00150,0.019107408004824477
TEST_00151,0.017543424812804922
TEST_00152,0.4282779904695518
TEST_00153,0.2999935038021666
TEST_00154,0.040372041326286856
TEST_00155,0.21282503454868812
TEST_00156,0.3959151067526002
TEST_00157,0.3584480050649478
TEST_00158,0.449769268028572
TEST_00159,0.3129988046840658
TEST_00160,0.3835490326934013
TEST_00161,0.5092355405930156
TEST_00162,0.3199490698535701
TEST_00163,0.020066643440888713
TEST_00164,0.5447636933286363
TEST_00165,0.2308405657024601
TEST_00166,0.37043179378472574
TEST_00167,0.20005259329705039
TEST_00168,0.37503671697621754
TEST_00169,0.18672846537564286
TEST_00170,0.21941244217215636
TEST_00171,0.21544470964486606
TEST_00172,0.256179653045993
TEST_00173,0.24856779649883673
TEST_00174,0.13359646283568796
TEST_00175,0.28577992527362206
TEST_00176,0.43886790019360844
TEST_00177,0.19119812302602918
TEST_00178,0.35564880985050973
TEST_00179,0.3158711671787852
TEST_00180,0.32525698479395004
TEST_00181,0.4598014601960051
TEST_00182,0.1465655016106088
TEST_00183,0.5895409767529647
TEST_00184,0.140733601510871
TEST_00185,0.20092197035475748
TEST_00186,0.3379586157747646
TEST_00187,0.23450418378394927
TEST_00188,0.3286787293297714
TEST_00189,0.26703525788498117
TEST_00190,0.5002138362454329
TEST_00191,0.19994697712871454
TEST_00192,0.27052694378269704
TEST_00193,0.06921868444421611
TEST_00194,0.6136396727303663
TEST_00195,0.36095209704459635
TEST_00196,0.4500371152464232
TEST_00197,0.25420382494031896
TEST_00198,0.25908319161277094
TEST_00199,0.2993253728963245
TEST_00200,0.3918403762138646
TEST_00201,0.46901351043639256
TEST_00202,0.2675046168390328
TEST_00203,0.2992820545530088
TEST_00204,0.017821944509349954
TEST_00205,0.08074932358224174
TEST_00206,0.019358994058422258
TEST_00207,0.251118346874913
TEST_00208,0.2137668143871458
TEST_00209,0.256659232959339
TEST_00210,0.4421730267722668
TEST_00211,0.13522849980647572
TEST_00212,0.16786939661880063
TEST_00213,0.10998326074202401
TEST_00214,0.35592231970920213
TEST_00215,0.2885622922686506
TEST_00216,0.3382681800203663
TEST_00217,0.31296045072719286
TEST_00218,0.545158634127745
TEST_00219,0.19036191991013712
TEST_00220,0.6072455620613451
TEST_00221,0.4073585521835337
TEST_00222,0.11551953076516047
TEST_00223,0.2499109253345984
TEST_00224,0.1249740742459176
TEST_00225,0.31165650991640914
TEST_00226,0.19927081949683723
TEST_00227,0.3560958764386599
TEST_00228,0.019052542547427193
TEST_00229,0.3071109752159302
TEST_00230,0.27712967182671167
TEST_00231,0.3623240009970101
TEST_00232,0.20877519774087566
TEST_00233,0.30670614006835517
TEST_00234,0.40236927249965193
TEST_00235,0.4693114137801494
TEST_00236,0.3163996677536778
TEST_00237,0.01860110273444841
TEST_00238,0.019029088496943295
TEST_00239,0.40277784926722776
TEST_00240,0.30447244221522574
TEST_00241,0.41169075984768644
TEST_00242,0.33128967566216827
TEST_00243,0.18685184364577717
TEST_00244,0.0175883956515052
TEST_00245,0.5701282681879283
TEST_00246,0.37744399887808683
TEST_00247,0.1150111294498678
TEST_00248,0.3850370112667244
TEST_00249,0.47840474421970364
TEST_00250,0.21980852244426208
TEST_00251,0.018729781933339407
TEST_00252,0.4433134469136478
TEST_00253,0.03160785741794156
TEST_00254,0.35235034747619665
TEST_00255,0.5408437627949381
TEST_00256,0.3683818690733229
TEST_00257,0.3591396141290315
TEST_00258,0.420735225392489
TEST_00259,0.5447217931676097
TEST_00260,0.01852796628531832
TEST_00261,0.018049965413365485
TEST_00262,0.018387337354978685
TEST_00263,0.49415606308594673
TEST_00264,0.21338491679669036
TEST_00265,0.3237429902950628
TEST_00266,0.17227165739450834
TEST_00267,0.017889348669357305
TEST_00268,0.2509907029377294
TEST_00269,0.32773252075886794
TEST_00270,0.15958555249806775
TEST_00271,0.01967441402887858
TEST_00272,0.29371061395179526
TEST_00273,0.23541275252872898
TEST_00274,0.2676777974803183
TEST_00275,0.06746186221580745
TEST_00276,0.017698617538327525
TEST_00277,0.25636393738713215
TEST_00278,0.34754437557359086
TEST_00279,0.4820276855837864
TEST_00280,0.018761474508754514
TEST_00281,0.127341787398042
TEST_00282,0.017769681998400302
TEST_00283,0.018506676359416635
TEST_00284,0.4012985687739877
TEST_00285,0.24057822922516647
TEST_00286,0.06960517228143846
TEST_00287,0.5151874755163464
TEST_00288,0.019126748466821858
TEST_00289,0.3768239837348688
TEST_00290,0.1591873829696435
TEST_00291,0.26425664997469117
TEST_00292,0.4267453900645555
TEST_00293,0.01929295668980728
TEST_00294,0.410335288364142
TEST_00295,0.30596105069176854
TEST_00296,0.05778365860667212
TEST_00297,0.017895304234156945
TEST_00298,0.5342050077145261
TEST_00299,0.3451208540716548
TEST_00300,0.13454028728637318
TEST_00301,0.4968681440032736
TEST_00302,0.26186141570689436
TEST_00303,0.3164933393253355
TEST_00304,0.5746049878592445
TEST_00305,0.40277183619193613
TEST_00306,0.21184174209999684
TEST_00307,0.4871548717542356
TEST_00308,0.4496321564611413
TEST_00309,0.45632563604285525
TEST_00310,0.3927769184367487
TEST_00311,0.40175422638309055
TEST_00312,0.12144589815000977
TEST_00313,0.1512360411866648
TEST_00314,0.49521066679077996
TEST_00315,0.2821281259913193
TEST_00316,0.05109289551252556
TEST_00317,0.10623577093797981
TEST_00318,0.017738839255772423
TEST_00319,0.01959121960220781
TEST_00320,0.44209594090408333
TEST_00321,0.1966836444665303
TEST_00322,0.2263816338896732
TEST_00323,0.2047604947159961
TEST_00324,0.2915724651321089
TEST_00325,0.017724187422337282
TEST_00326,0.32600021587200073
TEST_00327,0.2800924606569434
TEST_00328,0.13775647158363774
TEST_00329,0.31795978152933435
TEST_00330,0.3620319384913377
TEST_00331,0.01705532015517126
TEST_00332,0.4383591093145299
TEST_00333,0.3751402121568293
TEST_00334,0.4569813699915761
TEST_00335,0.32535035131502416
TEST_00336,0.018181914889257453
TEST_00337,0.20128213185215998
TEST_00338,0.3567509636985738
TEST_00339,0.30747663758360566
TEST_00340,0.3381760072031683
TEST_00341,0.2957554559492091
TEST_00342,0.1423899650077321
TEST_00343,0.054805771616586514
TEST_00344,0.2124118286676595
TEST_00345,0.040963988581393926
TEST_00346,0.2884801402787621
TEST_00347,0.2718096438443231
TEST_00348,0.3970265287637985
TEST_00349,0.31741733725169596
TEST_00350,0.24866229031280596
TEST_00351,0.3587740462090638
TEST_00352,0.018018135689168265
TEST_00353,0.01836416517639227
TEST_00354,0.19156285325572053
TEST_00355,0.33400158052340023
TEST_00356,0.18084652457811548
TEST_00357,0.01955287305147616
TEST_00358,0.018475060414716683
TEST_00359,0.4854774624148299
TEST_00360,0.36721173478761093
TEST_00361,0.2246716736743319
TEST_00362,0.38989927166879756
TEST_00363,0.019272190803598842
TEST_00364,0.3094569191699423
TEST_00365,0.22405153463221977
TEST_00366,0.32693145005336854
TEST_00367,0.1795392536975832
TEST_00368,0.3202978473767044
TEST_00369,0.08109655045899479
TEST_00370,0.018123320812429292
TEST_00371,0.10491712648252169
TEST_00372,0.23834745211064862
TEST_00373,0.47817549212835203
TEST_00374,0.395050828413131
TEST_00375,0.019275583675630696
TEST_00376,0.01736482533840251
TEST_00377,0.23560117850686074
TEST_00378,0.290826594044236
TEST_00379,0.1532155669547649
TEST_00380,0.01874632669372717
TEST_00381,0.4815640854602587
TEST_00382,0.4241072517904311
TEST_00383,0.10883537731207085
TEST_00384,0.37839312470447695
TEST_00385,0.1730874262622633
TEST_00386,0.5032507132389901
TEST_00387,0.27314979883661183
TEST_00388,0.27148484182347893
TEST_00389,0.19666609510796423
TEST_00390,0.481057531059214
TEST_00391,0.5040740665960896
TEST_00392,0.3053798418507998
TEST_00393,0.30293280543829804
TEST_00394,0.1169304248836393
TEST_00395,0.4992185167073386
TEST_00396,0.3781568647273908
TEST_00397,0.01755611352483903
TEST_00398,0.14822509392579652
TEST_00399,0.017901026908608026
TEST_00400,0.36902266562964847
TEST_00401,0.018350428629318453
TEST_00402,0.11328010264383692
TEST_00403,0.03369425503118576
TEST_00404,0.44450102868590624
TEST_00405,0.49327617171434757
TEST_00406,0.10099944236779639
TEST_00407,0.2584385780520533
TEST_00408,0.2721694281330064
TEST_00409,0.10642771619733454
TEST_00410,0.0647925209337975
TEST_00411,0.1715376479866933
TEST_00412,0.11915797413772519
TEST_00413,0.42598727820560034
TEST_00414,0.3363554476360202
TEST_00415,0.23227700262517148
TEST_00416,0.47816317649611034
TEST_00417,0.4913059563858543
TEST_00418,0.4927122684705746
TEST_00419,0.10467804707812572
TEST_00420,0.09052505178806675
TEST_00421,0.36040536699143655
TEST_00422,0.5078334830628912
TEST_00423,0.017941361866559483
TEST_00424,0.18240366925900078
TEST_00425,0.16216606822213647
TEST_00426,0.26580554260822464
TEST_00427,0.34961321616443874
TEST_00428,0.24795900605287624
TEST_00429,0.19028112138082898
TEST_00430,0.45106606642441816
TEST_00431,0.42872555710989463
TEST_00432,0.22838031421277796
TEST_00433,0.01780649600528711
TEST_00434,0.4283542607439974
TEST_00435,0.2900657165446532
TEST_00436,0.01812612281903898
TEST_00437,0.31000217785863327
TEST_00438,0.01785190441207254
TEST_00439,0.01913819478402519
TEST_00440,0.45860947090764265
TEST_00441,0.5001503956627023
TEST_00442,0.42144272969537094
TEST_00443,0.40287179882405066
TEST_00444,0.018869782800267652
TEST_00445,0.30644739415636735
TEST_00446,0.09389669701635892
TEST_00447,0.4339376564954339
TEST_00448,0.3625599327170584
TEST_00449,0.018735334537538825
TEST_00450,0.4452716425345108
TEST_00451,0.016930779213104794
TEST_00452,0.3206953789621714
TEST_00453,0.47032097579357
TEST_00454,0.2606259259960053
TEST_00455,0.22846480682827083
TEST_00456,0.01899269221788761
TEST_00457,0.33073500991758076
TEST_00458,0.12823545631531794
TEST_00459,0.3058728670744171
TEST_00460,0.02100420466523795
TEST_00461,0.48010557159119077
TEST_00462,0.3075727960186033
TEST_00463,0.1557410573936378
TEST_00464,0.3369282602054141
TEST_00465,0.2876367617614839
TEST_00466,0.2563445876471596
TEST_00467,0.38344886812476825
TEST_00468,0.5418188250366185
TEST_00469,0.02026016714400873
TEST_00470,0.3131121777594836
TEST_00471,0.5077879207494844
TEST_00472,0.48206433321355624
TEST_00473,0.25650849167884365
TEST_00474,0.5129371622017322
TEST_00475,0.3377502541222751
TEST_00476,0.017539233786290034
TEST_00477,0.45645331271451345
TEST_00478,0.23152111242447995
TEST_00479,0.17788837601083626
TEST_00480,0.4471146753886608
TEST_00481,0.18350990411000961
TEST_00482,0.26980212104337986
TEST_00483,0.29119408254081136
TEST_00484,0.1438979927341139
TEST_00485,0.2989749382826753
TEST_00486,0.264880965780076
TEST_00487,0.42464851599433595
TEST_00488,0.217768571629118
TEST_00489,0.34516411456724255
TEST_00490,0.3609408203867982
TEST_00491,0.34497156597360157
TEST_00492,0.27484977633679586
TEST_00493,0.2816154268720559
TEST_00494,0.01993256016511455
TEST_00495,0.4967188867198396
TEST_00496,0.28338058490607976
TEST_00497,0.38791841325477405
TEST_00498,0.2761445683655902
TEST_00499,0.5239427272689698
TEST_00500,0.017454826275501052
TEST_00501,0.018421947289315475
TEST_00502,0.06631834633611103
TEST_00503,0.3808987467665893
TEST_00504,0.01733594797460284
TEST_00505,0.5275304310460311
TEST_00506,0.018010616825760058
TEST_00507,0.2591231534156432
TEST_00508,0.4404721786984581
TEST_00509,0.1747761699728202
TEST_00510,0.2246337188644358
TEST_00511,0.03906617777258404
TEST_00512,0.03957307138560403
TEST_00513,0.04066699329010326
TEST_00514,0.5237287708685658
TEST_00515,0.2985624288856542
TEST_00516,0.4689432774986426
TEST_00517,0.3081694437145893
TEST_00518,0.20914381086608008
TEST_00519,0.3800732757649986
TEST_00520,0.018008493326696923
TEST_00521,0.17281558237194358
TEST_00522,0.019025926999700328
TEST_00523,0.2654044984977263
TEST_00524,0.33671162244652314
TEST_00525,0.11643362814025121
TEST_00526,0.15470270592629973
TEST_00527,0.022124165436624765
TEST_00528,0.21678343016663687
TEST_00529,0.35445442396693183
TEST_00530,0.3889576752523079
TEST_00531,0.40490531383798445
TEST_00532,0.49617572657073317
TEST_00533,0.019457328293635515
TEST_00534,0.24528182297295345
TEST_00535,0.13550735378381767
TEST_00536,0.4845239268726595
TEST_00537,0.01942492595398853
TEST_00538,0.018867138410640725
TEST_00539,0.058117668408517856
TEST_00540,0.38886972739325054
TEST_00541,0.2694439998699121
TEST_00542,0.01793779398700548
TEST_00543,0.3040995801000496
TEST_00544,0.21328266491555317
TEST_00545,0.3482797816414871
TEST_00546,0.38921049900809784
TEST_00547,0.019300939595498074
TEST_00548,0.4975654457134043
TEST_00549,0.21385375533101292
TEST_00550,0.30897255052844197
TEST_00551,0.3057251332164861
TEST_00552,0.2617901840504301
TEST_00553,0.12441484920840379
TEST_00554,0.17014772974097206
TEST_00555,0.307669635049005
TEST_00556,0.18466685600321436
TEST_00557,0.357404702251757
TEST_00558,0.48715989141273486
TEST_00559,0.019705482154420348
TEST_00560,0.20326539296311325
TEST_00561,0.07730111506583162
TEST_00562,0.5835176448281815
TEST_00563,0.01852799347301617
TEST_00564,0.29090630327606837
TEST_00565,0.2070341640512961
TEST_00566,0.2815000512190712
TEST_00567,0.13096919821040504
TEST_00568,0.21347134003880336
TEST_00569,0.18995548942500362
TEST_00570,0.17287878013833058
TEST_00571,0.26423971332865376
TEST_00572,0.018878893748848248
TEST_00573,0.020516149261741737
TEST_00574,0.3953791425759934
TEST_00575,0.0948522874767924
TEST_00576,0.23144081832262975
TEST_00577,0.24322515749862295
TEST_00578,0.3402923758304558
TEST_00579,0.5028923271363114
TEST_00580,0.01709654103950676
TEST_00581,0.38596965265624833
TEST_00582,0.1401345086819082
TEST_00583,0.2937745883573201
TEST_00584,0.25170037140346435
TEST_00585,0.27691775793074636
TEST_00586,0.10866275079630763
TEST_00587,0.22173791436372448
TEST_00588,0.4123495340222851
TEST_00589,0.018493205329464992
TEST_00590,0.19990084926263496
TEST_00591,0.17188942680396857
TEST_00592,0.21424049615609675
TEST_00593,0.2701131121959227
TEST_00594,0.018031473117161252
TEST_00595,0.2196763234127953
TEST_00596,0.3910809456643344
TEST_00597,0.4666986603568817
TEST_00598,0.2986446068727081
TEST_00599,0.23891153534956114
TEST_00600,0.09586276761712875
TEST_00601,0.31964971066829273
TEST_00602,0.31934591352688296
TEST_00603,0.36267075388539544
TEST_00604,0.2494703457644774
TEST_00605,0.4667394234152016
TEST_00606,0.05945879001616759
TEST_00607,0.294193957535439
TEST_00608,0.18469900074050344
TEST_00609,0.5907178220911792
TEST_00610,0.018037287984668658
TEST_00611,0.2218843445503148
TEST_00612,0.28464224469272914
TEST_00613,0.3294780466738282
TEST_00614,0.372560237740144
TEST_00615,0.4699653503947367
TEST_00616,0.3703013241298847
TEST_00617,0.2110041704593569
TEST_00618,0.11297459402436943
TEST_00619,0.1513353284142182
TEST_00620,0.1917698104545233
TEST_00621,0.1695209898235479
TEST_00622,0.397083291365234
TEST_00623,0.48074691014305304
TEST_00624,0.4540978905472251
TEST_00625,0.46545171776700056
TEST_00626,0.2692982757391452
TEST_00627,0.207382249293727
TEST_00628,0.48251574692524
TEST_00629,0.10942168220106877
TEST_00630,0.23533525969666078
TEST_00631,0.14776992338068773
TEST_00632,0.5335371490528046
TEST_00633,0.38761694776578093
TEST_00634,0.47273412925680225
TEST_00635,0.49237192247937617
TEST_00636,0.15739564519243254
TEST_00637,0.48196669216953436
TEST_00638,0.018755542487999984
TEST_00639,0.44286257785220545
TEST_00640,0.018031473117161252
TEST_00641,0.017324585553243482
TEST_00642,0.5428822035708795
TEST_00643,0.24909609244972614
TEST_00644,0.15027153845784363
TEST_00645,0.13593117415854386
TEST_00646,0.019166440496262056
TEST_00647,0.06194959255811874
TEST_00648,0.48466956443566384
TEST_00649,0.40093744216924854
TEST_00650,0.11435735581948878
TEST_00651,0.3654515162643319
TEST_00652,0.49399615489197424
TEST_00653,0.23485762066895116
TEST_00654,0.017831626730306877
TEST_00655,0.4983901396255017
TEST_00656,0.3279323937109272
TEST_00657,0.018731175259819956
TEST_00658,0.09442138114306942
TEST_00659,0.1895062409248977
TEST_00660,0.017108112841368085
TEST_00661,0.5144623917879848
TEST_00662,0.11718629842907553
TEST_00663,0.018602074791721823
TEST_00664,0.32247123453452975
TEST_00665,0.018376886481367805
TEST_00666,0.19275246459388443
TEST_00667,0.01699526791644513
TEST_00668,0.19290428519814315
TEST_00669,0.252601682289757
TEST_00670,0.09887666832178163
TEST_00671,0.3644427364959248
TEST_00672,0.3876031522457112
TEST_00673,0.01905412111615112
TEST_00674,0.22253330223198578
TEST_00675,0.12899405099107805
TEST_00676,0.3882506471818797
TEST_00677,0.17446587429656774
TEST_00678,0.17264133166992207
TEST_00679,0.39663630885619094
TEST_00680,0.18361267515790752
TEST_00681,0.01816564088991117
TEST_00682,0.017431758516230612
TEST_00683,0.10504972528513035
TEST_00684,0.3918429278124391
TEST_00685,0.15424835191548586
TEST_00686,0.5017598048881678
TEST_00687,0.06366101790522086
TEST_00688,0.25938260921700695
TEST_00689,0.382220662079733
TEST_00690,0.4338582339062075
TEST_00691,0.40455342538715344
TEST_00692,0.06285895722012139
TEST_00693,0.17623942188302305
TEST_00694,0.097614567597269
TEST_00695,0.25372139936425087
TEST_00696,0.06595015280556345
TEST_00697,0.3382671838391147
TEST_00698,0.42948436491545366
TEST_00699,0.017613443378701764
TEST_00700,0.23866855564556247
TEST_00701,0.276250441167896
TEST_00702,0.15704874728569324
TEST_00703,0.22763066628036266
TEST_00704,0.3926182324660629
TEST_00705,0.4826322906870735
TEST_00706,0.22283555186890824
TEST_00707,0.018069166922903255
TEST_00708,0.018875086639006916
TEST_00709,0.30542369949900156
TEST_00710,0.45445504813453014
TEST_00711,0.24837527847777496
TEST_00712,0.2825181317989073
TEST_00713,0.12861917860769645
TEST_00714,0.46020523747048847
TEST_00715,0.017651986458909006
TEST_00716,0.2565573940862368
TEST_00717,0.27166597849684754
TEST_00718,0.0766520984034965
TEST_00719,0.3233640310920335
TEST_00720,0.228788767165458
TEST_00721,0.4043998178756758
TEST_00722,0.018524878658630332
TEST_00723,0.3477440631003179
TEST_00724,0.01774046964813221
TEST_00725,0.01844995045502996
TEST_00726,0.4334289896836038
TEST_00727,0.26134897146888486
TEST_00728,0.17687119123300202
TEST_00729,0.2597882688504092
TEST_00730,0.24615986308452503
TEST_00731,0.01980702419120874
TEST_00732,0.3857809916391065
TEST_00733,0.2255957539602903
TEST_00734,0.1394721015161171
TEST_00735,0.48504319485234804
TEST_00736,0.24995949725963676
TEST_00737,0.143082886741556
TEST_00738,0.21583798296972043
TEST_00739,0.07584759577014458
TEST_00740,0.19101353879879662
TEST_00741,0.21586401814072537
TEST_00742,0.15735628191080905
TEST_00743,0.5218386566165365
TEST_00744,0.29401510797946184
TEST_00745,0.49281259189650956
TEST_00746,0.019524851710574408
TEST_00747,0.35432500679182705
TEST_00748,0.23085663929677383
TEST_00749,0.01701569379760663
TEST_00750,0.4219732997473377
TEST_00751,0.01927225080973989
TEST_00752,0.07290798233918729
TEST_00753,0.2599439454271808
TEST_00754,0.27310444943075873
TEST_00755,0.03989802660255308
TEST_00756,0.3277205023301277
TEST_00757,0.2781267156747044
TEST_00758,0.5187543001334813
TEST_00759,0.456920704360099
TEST_00760,0.050158316505206656
TEST_00761,0.2006509779702942
TEST_00762,0.44465170742703897
TEST_00763,0.07967301277847022
TEST_00764,0.15111760879093752
TEST_00765,0.22258971943108335
TEST_00766,0.2530408181952918
TEST_00767,0.21227894156287147
TEST_00768,0.35097266524352755
TEST_00769,0.07086539121381205
TEST_00770,0.2036434360259378
TEST_00771,0.19638092972790272
TEST_00772,0.07860151610462687
TEST_00773,0.15833354312591313
TEST_00774,0.37160875060503
TEST_00775,0.28738502121671616
TEST_00776,0.41768129850681496
TEST_00777,0.3769181291581638
TEST_00778,0.25551296939584345
TEST_00779,0.14165798094993248
TEST_00780,0.3605475795335447
TEST_00781,0.2532411731372426
TEST_00782,0.190983008663287
TEST_00783,0.38357111897548707
TEST_00784,0.35093700958732277
TEST_00785,0.4172513744134968
TEST_00786,0.3779599194580805
TEST_00787,0.5568559047758831
TEST_00788,0.018628562514738618
TEST_00789,0.5229816280735903
TEST_00790,0.12544342428687505
TEST_00791,0.5890417430165986
TEST_00792,0.3891025249431233
TEST_00793,0.48416862996969845
TEST_00794,0.14267600163367988
TEST_00795,0.24701241274406194
TEST_00796,0.5020354119729087
TEST_00797,0.33930614209584875
TEST_00798,0.20059611525319201
TEST_00799,0.3423907902726786
TEST_00800,0.3282112813746488
TEST_00801,0.1440146335226163
TEST_00802,0.2538263996694477
TEST_00803,0.350670716921481
TEST_00804,0.29496604915438673
TEST_00805,0.21655584508519077
TEST_00806,0.018872085159947396
TEST_00807,0.018075823180936423
TEST_00808,0.48644860888605757
TEST_00809,0.22366729861935108
TEST_00810,0.01693274497151581
TEST_00811,0.32960529818599615
TEST_00812,0.4861347153115725
TEST_00813,0.475150959559951
TEST_00814,0.2061760476071548
TEST_00815,0.11413311646731261
TEST_00816,0.38086033889134385
TEST_00817,0.19740467859434205
TEST_00818,0.19749592490957057
TEST_00819,0.4249669051655051
TEST_00820,0.41394340627706705
TEST_00821,0.11540402296824892
TEST_00822,0.510202363988318
TEST_00823,0.2673963030371499
TEST_00824,0.4219063747816352
TEST_00825,0.5058631374038235
TEST_00826,0.28052850402486224
TEST_00827,0.019545927316974798
TEST_00828,0.46034144929904103
TEST_00829,0.2654947766491328
TEST_00830,0.30632993201525915
TEST_00831,0.39807407054434885
TEST_00832,0.1865899489883476
TEST_00833,0.0184697364529889
TEST_00834,0.3090743821494213
TEST_00835,0.20667448950841083
TEST_00836,0.26150339304868575
TEST_00837,0.30409332100172115
TEST_00838,0.3596072162123423
TEST_00839,0.3160041261999821
TEST_00840,0.018042697617758018
TEST_00841,0.4814344076163998
TEST_00842,0.36346256048804465
TEST_00843,0.39971646383984305
TEST_00844,0.3640282690802146
TEST_00845,0.3166390884958024
TEST_00846,0.3164011494005255
TEST_00847,0.018232676916265095
TEST_00848,0.1751860547114385
TEST_00849,0.42640516409322976
TEST_00850,0.3098349151739478
TEST_00851,0.2681320843964939
TEST_00852,0.10785822603300765
TEST_00853,0.29554355772573915
TEST_00854,0.44430286404451813
TEST_00855,0.2089255250357026
TEST_00856,0.48768397137364783
TEST_00857,0.3528965933413688
TEST_00858,0.018805365022087232
TEST_00859,0.260289132108572
TEST_00860,0.492456224746763
TEST_00861,0.3334705551631213
TEST_00862,0.36009791064959784
TEST_00863,0.35225008926542933
TEST_00864,0.24459884005922983
TEST_00865,0.01917208585085903
TEST_00866,0.13087491216407426
TEST_00867,0.511750424568538
TEST_00868,0.4815244410938446
TEST_00869,0.1896036968426883
TEST_00870,0.4054154298232572
TEST_00871,0.18420553978233373
TEST_00872,0.019060557596949544
TEST_00873,0.532718051690034
TEST_00874,0.28707987671479046
TEST_00875,0.3922573833565491
TEST_00876,0.23857902587568872
