ID,probability
TEST_00132,0.02884832145926001
TEST_00133,0.24428434947891456
TEST_00134,0.37649158347873213
TEST_00135,0.029418085582434875
TEST_00136,0.16499504510087154
TEST_00137,0.20701976444428424
TEST_00138,0.08592651930210857
TEST_00139,0.2313896063680623
TEST_00140,0.03782796740501239
TEST_00141,0.028936426060241865
TEST_00142,0.2906200621307796
TEST_00143,0.02902682915353682
TEST_00144,0.13284084656480516
TEST_00145,0.4878529061585336
TEST_00146,0.18190272572104135
TEST_00147,0.195653233702357
TEST_00148,0.2155238512323455
TEST_00149,0.43249294767879054
TEST_00150,0.029205523657276317
TEST_00151,0.028279078536274933
TEST_00152,0.4354340661721443
TEST_00153,0.29177533002956385
TEST_00154,0.04655241655486772
TEST_00155,0.20555554500502088
TEST_00156,0.46243212126410443
TEST_00157,0.36040442929320665
TEST_00158,0.46841510964499666
TEST_00159,0.3120306069024821
TEST_00160,0.3934219761581941
TEST_00161,0.528043318573689
TEST_00162,0.3139982958991925
TEST_00163,0.031356767813656455
TEST_00164,0.5648400784092988
TEST_00165,0.22285077652569585
TEST_00166,0.378664764689565
TEST_00167,0.19030796080848794
TEST_00168,0.3699978798918963
TEST_00169,0.18346131650639935
TEST_00170,0.21064262876956288
TEST_00171,0.20974320423024034
TEST_00172,0.24183052341317834
TEST_00173,0.25351521559275203
TEST_00174,0.13102196044527406
TEST_00175,0.2840372553228854
TEST_00176,0.44521088147108845
TEST_00177,0.17892547857380992
TEST_00178,0.3590891798929281
TEST_00179,0.3019492185400798
TEST_00180,0.324910283110663
TEST_00181,0.46475258617893533
TEST_00182,0.1407636583481856
TEST_00183,0.6028718712571538
TEST_00184,0.13915551851987018
TEST_00185,0.19191813411633346
TEST_00186,0.338620758158706
TEST_00187,0.2288587617366154
TEST_00188,0.32133971590290966
TEST_00189,0.2605913963745933
TEST_00190,0.5144189370636866
TEST_00191,0.19135661845376115
TEST_00192,0.26447185474085194
TEST_00193,0.0710960074316574
TEST_00194,0.6434952748577387
TEST_00195,0.3639682299711644
TEST_00196,0.45984571533898444
TEST_00197,0.247060985342539
TEST_00198,0.2448888029536446
TEST_00199,0.30211687970761036
TEST_00200,0.39568638915614274
TEST_00201,0.48098353512971137
TEST_00202,0.2588384081886411
TEST_00203,0.290088390495787
TEST_00204,0.028539920252810092
TEST_00205,0.07236063402516671
TEST_00206,0.030384594456453556
TEST_00207,0.2459072007788811
TEST_00208,0.21032196161916616
TEST_00209,0.2822132718019406
TEST_00210,0.44643461864804657
TEST_00211,0.1272479561059663
TEST_00212,0.1486059403960587
TEST_00213,0.1154788010206618
TEST_00214,0.35496964800022107
TEST_00215,0.2782245552577781
TEST_00216,0.31545098851252806
TEST_00217,0.30601458381355684
TEST_00218,0.5588833782190115
TEST_00219,0.18540299545542888
TEST_00220,0.6350193961996291
TEST_00221,0.41484237298852533
TEST_00222,0.11496774315444916
TEST_00223,0.2457478069054131
TEST_00224,0.11785500365166167
TEST_00225,0.29467459033473353
TEST_00226,0.1924948788058199
TEST_00227,0.29261046784251693
TEST_00228,0.029192499676844952
TEST_00229,0.30207494874463714
TEST_00230,0.27405981180052663
TEST_00231,0.3644557339354869
TEST_00232,0.2202448542777139
TEST_00233,0.29479372177364904
TEST_00234,0.39181859596987634
TEST_00235,0.48026378977355516
TEST_00236,0.3095265216389286
TEST_00237,0.029794163910529754
TEST_00238,0.02958198115328713
TEST_00239,0.4097878781810313
TEST_00240,0.2980565589331273
TEST_00241,0.40962806538970653
TEST_00242,0.3128787476948188
TEST_00243,0.1766996653732651
TEST_00244,0.028332367134861192
TEST_00245,0.5899466502258792
TEST_00246,0.3738763028754669
TEST_00247,0.11064213992175714
TEST_00248,0.3815842199000756
TEST_00249,0.4828072394247517
TEST_00250,0.2103774242978143
TEST_00251,0.02915437420124506
TEST_00252,0.440258558892295
TEST_00253,0.037709540236933646
TEST_00254,0.3516280362942387
TEST_00255,0.5547172855194012
TEST_00256,0.3647813334599419
TEST_00257,0.35539026850033106
TEST_00258,0.41864772124220423
TEST_00259,0.5584362344873781
TEST_00260,0.029337717995379698
TEST_00261,0.028705186978600798
TEST_00262,0.02881211313498703
TEST_00263,0.5099082809721227
TEST_00264,0.19968851082260286
TEST_00265,0.31870670572762777
TEST_00266,0.16734225412647796
TEST_00267,0.02868113032056464
TEST_00268,0.2578494675915237
TEST_00269,0.3278267273183377
TEST_00270,0.14872610134923303
TEST_00271,0.029705759013645864
TEST_00272,0.27560953440320846
TEST_00273,0.22657964439788886
TEST_00274,0.24000862298551384
TEST_00275,0.06590972315186636
TEST_00276,0.028425555223558788
TEST_00277,0.255334479410728
TEST_00278,0.3433675830310891
TEST_00279,0.4961236473886774
TEST_00280,0.029153644628097566
TEST_00281,0.12294379575725377
TEST_00282,0.028766712948793613
TEST_00283,0.02900964897922586
TEST_00284,0.40322447557610896
TEST_00285,0.23573584328754527
TEST_00286,0.06886423345213824
TEST_00287,0.53277325836653
TEST_00288,0.02941450056057098
TEST_00289,0.3735969317106903
TEST_00290,0.14418123181805878
TEST_00291,0.2618971071824371
TEST_00292,0.43549660174998184
TEST_00293,0.02993374742396416
TEST_00294,0.34952437058742236
TEST_00295,0.3098789443253286
TEST_00296,0.059538411200736996
TEST_00297,0.02876186414387293
TEST_00298,0.5501646460204247
TEST_00299,0.33522990409604814
TEST_00300,0.12576283858799864
TEST_00301,0.5151160364196066
TEST_00302,0.2542636681222795
TEST_00303,0.30885910341847833
TEST_00304,0.5978034811020732
TEST_00305,0.39901989142794025
TEST_00306,0.20429451834549828
TEST_00307,0.500069937640227
TEST_00308,0.44588423830072377
TEST_00309,0.4660342250605113
TEST_00310,0.39304192103688146
TEST_00311,0.39851633983072765
TEST_00312,0.11809325081980779
TEST_00313,0.13819108832590976
TEST_00314,0.5023285542028216
TEST_00315,0.270106018610654
TEST_00316,0.05278283047332542
TEST_00317,0.10376480030601395
TEST_00318,0.028462112160912503
TEST_00319,0.029891617269196813
TEST_00320,0.4448902487159141
TEST_00321,0.19006452020907702
TEST_00322,0.21000862547775562
TEST_00323,0.2028692022352448
TEST_00324,0.28727976870104943
TEST_00325,0.02834913421826761
TEST_00326,0.3143202545890441
TEST_00327,0.274258117546731
TEST_00328,0.13025949926094116
TEST_00329,0.3136941891547428
TEST_00330,0.3601609842343555
TEST_00331,0.027837184853177772
TEST_00332,0.44386574572160586
TEST_00333,0.37098256388708617
TEST_00334,0.44594000265508293
TEST_00335,0.3224182724770633
TEST_00336,0.028614363833467306
TEST_00337,0.1952245790164202
TEST_00338,0.24523617265094222
TEST_00339,0.2981108806855276
TEST_00340,0.3355109647057329
TEST_00341,0.2895368760028932
TEST_00342,0.13127300772676156
TEST_00343,0.057445428641721606
TEST_00344,0.20864464217819984
TEST_00345,0.04368030600836037
TEST_00346,0.27744274041232475
TEST_00347,0.26219729501760547
TEST_00348,0.3975832589169928
TEST_00349,0.31166951115378927
TEST_00350,0.24804263741828625
TEST_00351,0.35534367279162676
TEST_00352,0.02928628255621435
TEST_00353,0.03003226028537319
TEST_00354,0.1830052640848859
TEST_00355,0.33928851014910755
TEST_00356,0.15360183182528808
TEST_00357,0.030204216447750974
TEST_00358,0.029125262127679716
TEST_00359,0.4918450280613147
TEST_00360,0.3744292436949156
TEST_00361,0.20012215127725722
TEST_00362,0.3836522340812919
TEST_00363,0.030413316069822102
TEST_00364,0.29993189798946
TEST_00365,0.20279837425628502
TEST_00366,0.32114893202317774
TEST_00367,0.1723417131884557
TEST_00368,0.30804529796892727
TEST_00369,0.07722365210628669
TEST_00370,0.028809491708320943
TEST_00371,0.10070877125787589
TEST_00372,0.23096510552241953
TEST_00373,0.48650745911948945
TEST_00374,0.4005542571639444
TEST_00375,0.029890639175335243
TEST_00376,0.028235924344539316
TEST_00377,0.22992798558972113
TEST_00378,0.2893387008970776
TEST_00379,0.1455714594857439
TEST_00380,0.029457740716558926
TEST_00381,0.4907513597175699
TEST_00382,0.41511628893362235
TEST_00383,0.10572135871331513
TEST_00384,0.37579977700722017
TEST_00385,0.17239376649543683
TEST_00386,0.5491200145207132
TEST_00387,0.3063843259401241
TEST_00388,0.2686806940187956
TEST_00389,0.2591581670018714
TEST_00390,0.4922825145072188
TEST_00391,0.5098984703620968
TEST_00392,0.30701110876537296
TEST_00393,0.30130908820530133
TEST_00394,0.10999462455564482
TEST_00395,0.5005523387173036
TEST_00396,0.3828118988506615
TEST_00397,0.028393488270980757
TEST_00398,0.14074044566889496
TEST_00399,0.02858148106550519
TEST_00400,0.3734229265609806
TEST_00401,0.02889773712617752
TEST_00402,0.11095810390937066
TEST_00403,0.03891917786639446
TEST_00404,0.45286037875184126
TEST_00405,0.5213621671994653
TEST_00406,0.09906695033385896
TEST_00407,0.2474832719796008
TEST_00408,0.26604362030833417
TEST_00409,0.10352445444541392
TEST_00410,0.06617173504605184
TEST_00411,0.16375970924778394
TEST_00412,0.11475899727046601
TEST_00413,0.43031414537314766
TEST_00414,0.33786594552396304
TEST_00415,0.2220273380171859
TEST_00416,0.4962853126533374
TEST_00417,0.49836705966981976
TEST_00418,0.49949252596581994
TEST_00419,0.10081888624772364
TEST_00420,0.08439848661841778
TEST_00421,0.3520333794749012
TEST_00422,0.5170532312055699
TEST_00423,0.028577630318576863
TEST_00424,0.17104365943306665
TEST_00425,0.1563135047224391
TEST_00426,0.2447022288227044
TEST_00427,0.35441806959375033
TEST_00428,0.24620340096457766
TEST_00429,0.18024777249192075
TEST_00430,0.45155615109564906
TEST_00431,0.4300240192190128
TEST_00432,0.2170446698717422
TEST_00433,0.028631490359559357
TEST_00434,0.42347378862314977
TEST_00435,0.284247505503484
TEST_00436,0.028680458250620922
TEST_00437,0.30375738289182175
TEST_00438,0.028447635235368692
TEST_00439,0.029751292192594685
TEST_00440,0.4407048785053853
TEST_00441,0.5023630561272098
TEST_00442,0.41542876500372394
TEST_00443,0.3938181121545333
TEST_00444,0.02913868829829013
TEST_00445,0.3282300545052095
TEST_00446,0.0915145597401533
TEST_00447,0.43869030833834954
TEST_00448,0.3584741474400138
TEST_00449,0.03046475250446405
TEST_00450,0.4351476456965518
TEST_00451,0.02781147276755972
TEST_00452,0.31304242672871035
TEST_00453,0.4830933398623006
TEST_00454,0.254252559518347
TEST_00455,0.21698314808011512
TEST_00456,0.029367368033532903
TEST_00457,0.3353188633142986
TEST_00458,0.10160760074105556
TEST_00459,0.3041232615553897
TEST_00460,0.03068673687633543
TEST_00461,0.4826789863624067
TEST_00462,0.29598127200733926
TEST_00463,0.15241343347164418
TEST_00464,0.335627743977428
TEST_00465,0.2737293021823065
TEST_00466,0.2507030587664928
TEST_00467,0.3834057058112983
TEST_00468,0.5646620397373845
TEST_00469,0.0300453055787084
TEST_00470,0.30479731861177023
TEST_00471,0.5203942062504336
TEST_00472,0.49216204876915404
TEST_00473,0.24877808691576891
TEST_00474,0.5310837601006821
TEST_00475,0.29865641414516775
TEST_00476,0.028377089797280566
TEST_00477,0.46396827795515716
TEST_00478,0.21612125802746737
TEST_00479,0.18698748371020493
TEST_00480,0.4542604377325852
TEST_00481,0.16861950047097488
TEST_00482,0.26583472871143965
TEST_00483,0.28156985131330964
TEST_00484,0.1391509525713935
TEST_00485,0.2619982423348928
TEST_00486,0.2513169086556436
TEST_00487,0.43006766386972195
TEST_00488,0.21061512028164026
TEST_00489,0.33259233037941716
TEST_00490,0.35103542578101754
TEST_00491,0.3392993206014773
TEST_00492,0.2671397510895086
TEST_00493,0.27487419295326965
TEST_00494,0.030948466419685055
TEST_00495,0.4972267665988103
TEST_00496,0.2688656794325902
TEST_00497,0.39260876698460967
TEST_00498,0.26983536793188434
TEST_00499,0.5412366031452001
TEST_00500,0.02830540640490117
TEST_00501,0.028993127564413516
TEST_00502,0.06764825552470405
TEST_00503,0.37461270297802174
TEST_00504,0.02828775668692971
TEST_00505,0.5341826604866524
TEST_00506,0.02861883200847075
TEST_00507,0.24781531294630418
TEST_00508,0.4483647755460821
TEST_00509,0.1751787244860735
TEST_00510,0.22027732516492254
TEST_00511,0.04407039596474556
TEST_00512,0.044239935085345114
TEST_00513,0.04549032969496904
TEST_00514,0.5415784695109398
TEST_00515,0.2930413444024741
TEST_00516,0.47217707827180566
TEST_00517,0.3108648470522795
TEST_00518,0.19993097855491027
TEST_00519,0.38251062885008574
TEST_00520,0.02875318800755345
TEST_00521,0.1725051406230697
TEST_00522,0.02984356166339487
TEST_00523,0.26477947584314054
TEST_00524,0.33270809238271404
TEST_00525,0.10880194082102129
TEST_00526,0.14680606951669462
TEST_00527,0.03217888717302682
TEST_00528,0.2133951478004384
TEST_00529,0.3413224250769166
TEST_00530,0.3906400542460379
TEST_00531,0.40998013104401815
TEST_00532,0.5079238308543457
TEST_00533,0.029779631191900052
TEST_00534,0.23788322902549133
TEST_00535,0.13333277656734338
TEST_00536,0.496006972962179
TEST_00537,0.030468190730652753
TEST_00538,0.029496513311164888
TEST_00539,0.06283694744545443
TEST_00540,0.38809200502652197
TEST_00541,0.25803429556646873
TEST_00542,0.028595137850259196
TEST_00543,0.2954342146761645
TEST_00544,0.2088324596352285
TEST_00545,0.3450981097282969
TEST_00546,0.3861521820077059
TEST_00547,0.029912481611345892
TEST_00548,0.4997939648204408
TEST_00549,0.21075540041647092
TEST_00550,0.3024949414574878
TEST_00551,0.30072571333631226
TEST_00552,0.2632235684870992
TEST_00553,0.11641905545830773
TEST_00554,0.16378917557456524
TEST_00555,0.3013700874919167
TEST_00556,0.17604906236604773
TEST_00557,0.3560656579841246
TEST_00558,0.491126375735377
TEST_00559,0.030259120303258023
TEST_00560,0.19075479714657467
TEST_00561,0.07858149521142621
TEST_00562,0.5941258704286964
TEST_00563,0.029672697620487153
TEST_00564,0.2959120744217175
TEST_00565,0.19525652252832693
TEST_00566,0.26109588363787295
TEST_00567,0.14241901335833426
TEST_00568,0.20493285843667178
TEST_00569,0.1810897793945671
TEST_00570,0.16449615542125426
TEST_00571,0.25568942253111293
TEST_00572,0.02934092526701748
TEST_00573,0.031075926841016534
TEST_00574,0.3962409816512561
TEST_00575,0.09827523503347074
TEST_00576,0.21973098924074724
TEST_00577,0.2427610359060718
TEST_00578,0.34036526502065567
TEST_00579,0.5050601769195608
TEST_00580,0.028067774639730116
TEST_00581,0.3808600282232779
TEST_00582,0.1272674796726615
TEST_00583,0.2779416906032889
TEST_00584,0.24586079169061514
TEST_00585,0.26732305655314004
TEST_00586,0.10532995777163724
TEST_00587,0.20598175150012485
TEST_00588,0.3860335809829003
TEST_00589,0.028897543319185114
TEST_00590,0.19294832572576007
TEST_00591,0.16635154818963868
TEST_00592,0.20944798062287862
TEST_00593,0.27138179633584225
TEST_00594,0.028659550439104772
TEST_00595,0.20666465893980876
TEST_00596,0.39874981825262135
TEST_00597,0.488225225286581
TEST_00598,0.25640864454070883
TEST_00599,0.23245145853422347
TEST_00600,0.08978856658836545
TEST_00601,0.30656455188266235
TEST_00602,0.31141178374063005
TEST_00603,0.4098366977597431
TEST_00604,0.23250949697075096
TEST_00605,0.45628175959310313
TEST_00606,0.06113742954609303
TEST_00607,0.2896488418282465
TEST_00608,0.17921401607426757
TEST_00609,0.6146354229278007
TEST_00610,0.028504493791602015
TEST_00611,0.2124487314390857
TEST_00612,0.2763556881805394
TEST_00613,0.325883114923778
TEST_00614,0.37450836746221655
TEST_00615,0.4726201334183676
TEST_00616,0.3624819208792761
TEST_00617,0.20071880455756963
TEST_00618,0.11010177073594077
TEST_00619,0.143093328574856
TEST_00620,0.17441488099636912
TEST_00621,0.16504870142222566
TEST_00622,0.3997343685134543
TEST_00623,0.4863369593309459
TEST_00624,0.45262437924557614
TEST_00625,0.4631915600168899
TEST_00626,0.2568523014225414
TEST_00627,0.22751421555775792
TEST_00628,0.49595479199260384
TEST_00629,0.10698881785782395
TEST_00630,0.23835898445689685
TEST_00631,0.1364922504189097
TEST_00632,0.5593381460125574
TEST_00633,0.38151929624496783
TEST_00634,0.4890285458583325
TEST_00635,0.4962594838689745
TEST_00636,0.15331533681389253
TEST_00637,0.49449002058968394
TEST_00638,0.03002801034660854
TEST_00639,0.4221145567209463
TEST_00640,0.028659550439104772
TEST_00641,0.02816276969488413
TEST_00642,0.5675795831259332
TEST_00643,0.23365853480172144
TEST_00644,0.1400498425541249
TEST_00645,0.13091007356961093
TEST_00646,0.029880318525854963
TEST_00647,0.06408535916353789
TEST_00648,0.4990765348311309
TEST_00649,0.3977334702741143
TEST_00650,0.10902067108860015
TEST_00651,0.3695130445538921
TEST_00652,0.5013376017130322
TEST_00653,0.2203745742690243
TEST_00654,0.028537116572478594
TEST_00655,0.4996628576874501
TEST_00656,0.32186194416614766
TEST_00657,0.02939320052224191
TEST_00658,0.08998621830693912
TEST_00659,0.17266174210326785
TEST_00660,0.028046382797077097
TEST_00661,0.5454955613698165
TEST_00662,0.11139050947552434
TEST_00663,0.02912911370259287
TEST_00664,0.31351353206110777
TEST_00665,0.02897053963347926
TEST_00666,0.18016334128803266
TEST_00667,0.02785240218375073
TEST_00668,0.18558638820564524
TEST_00669,0.24698051269071197
TEST_00670,0.09811365093283203
TEST_00671,0.36289119087010757
TEST_00672,0.3848598062007681
TEST_00673,0.02956094868243916
TEST_00674,0.19998396836282228
TEST_00675,0.12611215501209297
TEST_00676,0.3920808886229106
TEST_00677,0.1678596615918916
TEST_00678,0.16778378886286122
TEST_00679,0.39233210572968347
TEST_00680,0.1870993431282466
TEST_00681,0.028725122069108766
TEST_00682,0.028086002856165034
TEST_00683,0.10755965517817861
TEST_00684,0.3882141905143386
TEST_00685,0.14658128778733898
TEST_00686,0.5066255174353096
TEST_00687,0.0603636366491389
TEST_00688,0.2516130830435394
TEST_00689,0.38816428549408044
TEST_00690,0.43933002411414646
TEST_00691,0.41193587971364326
TEST_00692,0.06389766195802436
TEST_00693,0.1669076969045489
TEST_00694,0.09384960403278779
TEST_00695,0.22296233595388723
TEST_00696,0.0630024992653101
TEST_00697,0.3528151344647136
TEST_00698,0.4345401164004412
TEST_00699,0.028283782687680437
TEST_00700,0.2424032650335058
TEST_00701,0.3072324532386669
TEST_00702,0.14524400502442122
TEST_00703,0.21385735192284067
TEST_00704,0.3920156271501999
TEST_00705,0.49378211938916733
TEST_00706,0.21514321834549135
TEST_00707,0.028668011623374023
TEST_00708,0.029743870640393445
TEST_00709,0.2985304304840529
TEST_00710,0.4597551401984029
TEST_00711,0.23695522564811577
TEST_00712,0.2752672829635423
TEST_00713,0.11711531815870674
TEST_00714,0.4656470678093236
TEST_00715,0.028173386351717105
TEST_00716,0.24843528280908617
TEST_00717,0.2611621375342055
TEST_00718,0.07795070657822604
TEST_00719,0.3242738746408874
TEST_00720,0.21242982120587392
TEST_00721,0.38875844920394087
TEST_00722,0.029004362662928794
TEST_00723,0.3443026212520199
TEST_00724,0.02848781284230481
TEST_00725,0.029308432271306827
TEST_00726,0.4345276774837153
TEST_00727,0.2485278234082371
TEST_00728,0.16524219022252962
TEST_00729,0.24725207536947427
TEST_00730,0.22737722592708345
TEST_00731,0.030609875771498176
TEST_00732,0.38953373871142405
TEST_00733,0.22000884638865725
TEST_00734,0.1266822301297459
TEST_00735,0.4977079917289444
TEST_00736,0.2403762305553698
TEST_00737,0.1366009510029108
TEST_00738,0.2068043674553146
TEST_00739,0.07672629388648233
TEST_00740,0.1875480612828059
TEST_00741,0.21541126565408075
TEST_00742,0.14974736470664757
TEST_00743,0.5444964684960656
TEST_00744,0.2901660999831599
TEST_00745,0.5055826014431725
TEST_00746,0.029903782256722126
TEST_00747,0.3478904946608672
TEST_00748,0.22820408612256188
TEST_00749,0.02780814583948877
TEST_00750,0.4238339239475917
TEST_00751,0.02976758950925889
TEST_00752,0.0752785295930466
TEST_00753,0.25282188836472785
TEST_00754,0.2511004358344709
TEST_00755,0.04464383069066141
TEST_00756,0.3269835038462723
TEST_00757,0.2790594409607966
TEST_00758,0.5382254417481539
TEST_00759,0.4594630819769227
TEST_00760,0.0499973603252996
TEST_00761,0.176078174141805
TEST_00762,0.44639342558245726
TEST_00763,0.07820540892070138
TEST_00764,0.1438788117996035
TEST_00765,0.21471793746767742
TEST_00766,0.23807352783493932
TEST_00767,0.2039431675935797
TEST_00768,0.3626067209436279
TEST_00769,0.06680607863519171
TEST_00770,0.19516697638542388
TEST_00771,0.1833257255838865
TEST_00772,0.07712274236178197
TEST_00773,0.14959171904968577
TEST_00774,0.37349427861024365
TEST_00775,0.2858294140786125
TEST_00776,0.4237336036901963
TEST_00777,0.37752869530285754
TEST_00778,0.24717815246186242
TEST_00779,0.13345400978902416
TEST_00780,0.36440224397159826
TEST_00781,0.23412054742380453
TEST_00782,0.1941117944701193
TEST_00783,0.38807623651930023
TEST_00784,0.34203520887394057
TEST_00785,0.41654188996297614
TEST_00786,0.3731523153017122
TEST_00787,0.5660651334955803
TEST_00788,0.02953620824537266
TEST_00789,0.5338008314961092
TEST_00790,0.11734325471284168
TEST_00791,0.619329974584043
TEST_00792,0.39902398609624073
TEST_00793,0.49325958569057343
TEST_00794,0.13975571802872103
TEST_00795,0.22538143100637306
TEST_00796,0.5491157713948063
TEST_00797,0.3465472528536806
TEST_00798,0.20082096539679847
TEST_00799,0.3393963344318335
TEST_00800,0.325375546803859
TEST_00801,0.1387444459091578
TEST_00802,0.23602434519486837
TEST_00803,0.3347768241846336
TEST_00804,0.28039172122333506
TEST_00805,0.19800320281672865
TEST_00806,0.0292178684940359
TEST_00807,0.029061386360100205
TEST_00808,0.49044547149775125
TEST_00809,0.21838825895740463
TEST_00810,0.027792293555851978
TEST_00811,0.3273260093265056
TEST_00812,0.4708404620881946
TEST_00813,0.4846977308794965
TEST_00814,0.2027037800334179
TEST_00815,0.10943612160116084
TEST_00816,0.37677098568527617
TEST_00817,0.18924073194438562
TEST_00818,0.1932116370314163
TEST_00819,0.42433884875309463
TEST_00820,0.40311235197612405
TEST_00821,0.11040268097682499
TEST_00822,0.5223547395770405
TEST_00823,0.2514104276306798
TEST_00824,0.4277784668299447
TEST_00825,0.5247708721903293
TEST_00826,0.2722000977601823
TEST_00827,0.02996637902953528
TEST_00828,0.46286623051641296
TEST_00829,0.2598304008983677
TEST_00830,0.29799704950515904
TEST_00831,0.5365283115271867
TEST_00832,0.1800292124735353
TEST_00833,0.028790361112320986
TEST_00834,0.30488752660169216
TEST_00835,0.20097338434317466
TEST_00836,0.26760534546922615
TEST_00837,0.2982253951392937
TEST_00838,0.35725646112992976
TEST_00839,0.3098622250958863
TEST_00840,0.029079412986707603
TEST_00841,0.49274279240434193
TEST_00842,0.3603181066228141
TEST_00843,0.4029773848144861
TEST_00844,0.3659467950350271
TEST_00845,0.3095303232402332
TEST_00846,0.3149854841554083
TEST_00847,0.02881001337098533
TEST_00848,0.17258834224489938
TEST_00849,0.4249537217646905
TEST_00850,0.30529557854352113
TEST_00851,0.2525797984792725
TEST_00852,0.10245300449372188
TEST_00853,0.3058558998890796
TEST_00854,0.4470372812295672
TEST_00855,0.20082261309420035
TEST_00856,0.4957388716069621
TEST_00857,0.33876749885118024
TEST_00858,0.029866566218890372
TEST_00859,0.2581639860373308
TEST_00860,0.5030248294917747
TEST_00861,0.32956690482093237
TEST_00862,0.3598852148084625
TEST_00863,0.33852313738598117
TEST_00864,0.22188854725569337
TEST_00865,0.02989193718818522
TEST_00866,0.12266954890036175
TEST_00867,0.5162024965828944
TEST_00868,0.4881517748761379
TEST_00869,0.17902341567003338
TEST_00870,0.4123965463029438
TEST_00871,0.17759804490952932
TEST_00872,0.029588606696717146
TEST_00873,0.5491084449682666
TEST_00874,0.28096682518422517
TEST_00875,0.38030460625498425
