ID,probability
TEST_00250,0.22863774636777812
TEST_00251,0.0035141597470641304
TEST_00252,0.4517603489072198
TEST_00253,0.016134485641664687
TEST_00254,0.36515607102177816
TEST_00255,0.5067053660053404
TEST_00256,0.3677086137995441
TEST_00257,0.3571002599481061
TEST_00258,0.42611080156346726
TEST_00259,0.5051061883927097
TEST_00260,0.0023823767232433158
TEST_00261,0.0016403900394987192
TEST_00262,0.001871313609003432
TEST_00263,0.5041756151682152
TEST_00264,0.20616780097937343
TEST_00265,0.3359345635652076
TEST_00266,0.1903542216002467
TEST_00267,0.0012314842934637664
TEST_00268,0.2573571133282399
TEST_00269,0.3541767667561043
TEST_00270,0.15324901843235744
TEST_00271,0.002903379814193249
TEST_00272,0.2756665468511556
TEST_00273,0.2500397066208647
TEST_00274,0.2562130291183806
TEST_00275,0.055251219438771995
TEST_00276,0.0014175089217001832
TEST_00277,0.24440682504650355
TEST_00278,0.34540050402137207
TEST_00279,0.49694830503420245
TEST_00280,0.0026618346293117326
TEST_00281,0.13261958756982675
TEST_00282,0.0014436917581115982
TEST_00283,0.0026768421755336805
TEST_00284,0.40492521074136734
TEST_00285,0.24363295875829172
TEST_00286,0.06212618527895909
TEST_00287,0.489270209085464
TEST_00288,0.003454614311114916
TEST_00289,0.38123702257704845
TEST_00290,0.1472059008785731
TEST_00291,0.2697692409957319
TEST_00292,0.39886480190876533
TEST_00293,0.003326575973670874
TEST_00294,0.4986995173036784
TEST_00295,0.32434204675886086
TEST_00296,0.04884600146812196
TEST_00297,0.002322782375683286
TEST_00298,0.5059309553822857
TEST_00299,0.3354340104538274
TEST_00300,0.1298189655480591
TEST_00301,0.4774113199340343
TEST_00302,0.26952362055339424
TEST_00303,0.31770471194471805
TEST_00304,0.5338446303368954
TEST_00305,0.4039042271720864
TEST_00306,0.22422625475058322
TEST_00307,0.4686505131371886
TEST_00308,0.464671973924331
TEST_00309,0.45018028315162556
TEST_00310,0.38546122802161914
TEST_00311,0.3945518478748587
TEST_00312,0.12249882533027173
TEST_00313,0.1461744745454312
TEST_00314,0.4875403879367568
TEST_00315,0.2825976359122436
TEST_00316,0.03182889092080316
TEST_00317,0.1157120536296067
TEST_00318,0.0015373168131788974
TEST_00319,0.0042093595067932855
TEST_00320,0.43483413225538814
TEST_00321,0.21229691720723962
TEST_00322,0.22902363763487846
TEST_00323,0.21850258823997232
TEST_00324,0.30731476761219234
TEST_00325,0.0010508366639001645
TEST_00326,0.32270392546804494
TEST_00327,0.294227118909456
TEST_00328,0.14197123311299925
TEST_00329,0.32834000995131957
TEST_00330,0.3805731614120426
TEST_00331,0.00036895693368932793
TEST_00332,0.443894772577416
TEST_00333,0.38105843980715165
TEST_00334,0.46877765497810503
TEST_00335,0.33319822243597413
TEST_00336,0.0017671849064339698
TEST_00337,0.2097029416962687
TEST_00338,0.25582946632929915
TEST_00339,0.3109821839713775
TEST_00340,0.3405100246687491
TEST_00341,0.3056811261181962
TEST_00342,0.13798632514277864
TEST_00343,0.05066561409964905
TEST_00344,0.22485135101588688
TEST_00345,0.024692326190733593
TEST_00346,0.27374752181054024
TEST_00347,0.28507635061350645
TEST_00348,0.4000573619060175
TEST_00349,0.3295951110550368
TEST_00350,0.2576592462076885
TEST_00351,0.35189176025759605
TEST_00352,0.0014104085572724133
TEST_00353,0.003447143992854816
TEST_00354,0.20454045090400708
TEST_00355,0.3264223498473216
TEST_00356,0.1670832254715059
TEST_00357,0.004353083981134957
TEST_00358,0.0019640700985042586
TEST_00359,0.4732711295150114
TEST_00360,0.38965625134873805
TEST_00361,0.2164388820536747
TEST_00362,0.38965556625845776
TEST_00363,0.004089697801670725
TEST_00364,0.33002396726487726
TEST_00365,0.21925074067670405
TEST_00366,0.3204159062647707
TEST_00367,0.20058673799525237
TEST_00368,0.34997109619893757
TEST_00369,0.07744132343591179
TEST_00370,0.0021630701949633332
TEST_00371,0.10372102064530879
TEST_00372,0.2522964662570082
TEST_00373,0.46975432057822797
TEST_00374,0.4104476299160226
TEST_00375,0.004289954909681137
TEST_00376,0.0010264676477390819
TEST_00377,0.24898690296593964
TEST_00378,0.30437927005491516
TEST_00379,0.16074441884075583
TEST_00380,0.0034933482987264727
TEST_00381,0.46065530564435614
TEST_00382,0.4028191390189872
TEST_00383,0.10920074186084205
TEST_00384,0.38262081375902557
TEST_00385,0.18324145860796917
TEST_00386,0.4952856886149161
TEST_00387,0.3071214605694426
TEST_00388,0.2808081330147561
TEST_00389,0.21558239319353498
TEST_00390,0.5044992490109101
TEST_00391,0.47738964261579975
TEST_00392,0.29519706529825124
TEST_00393,0.3144022618996551
TEST_00394,0.12260997706141517
TEST_00395,0.4741063825626144
TEST_00396,0.3815076374207935
TEST_00397,0.0012086210419179307
TEST_00398,0.15850006813129067
TEST_00399,0.0015079112518048584
TEST_00400,0.3721964139926195
TEST_00401,0.0038138233775151698
TEST_00402,0.11753458637738519
TEST_00403,0.018501256130953474
TEST_00404,0.4535926364570671
TEST_00405,0.4835817737175323
TEST_00406,0.10385220088139721
TEST_00407,0.26597415926446033
TEST_00408,0.28995958800229304
TEST_00409,0.10621604596651694
TEST_00410,0.06474950585567776
TEST_00411,0.16864551572528877
TEST_00412,0.12282191143799892
TEST_00413,0.4256164214567983
TEST_00414,0.3568126148851175
TEST_00415,0.23186399033756264
TEST_00416,0.46907213485471566
TEST_00417,0.47559517914810506
TEST_00418,0.4848322818847915
TEST_00419,0.10329536028930551
TEST_00420,0.07668700288209523
TEST_00421,0.3528203240156587
TEST_00422,0.5018134804207524
TEST_00423,0.0018519944239506465
TEST_00424,0.16913566265209865
TEST_00425,0.16562656024195682
TEST_00426,0.27398776120446594
TEST_00427,0.36221383468560764
TEST_00428,0.2712387059740164
TEST_00429,0.20677956055516852
TEST_00430,0.44432536333428885
TEST_00431,0.4207300297252891
TEST_00432,0.23999509171715708
TEST_00433,0.0013822714163114573
TEST_00434,0.40277011139297175
TEST_00435,0.30477589845629866
TEST_00436,0.0021269190399199785
TEST_00437,0.31091543065922955
TEST_00438,0.0011435514775442288
TEST_00439,0.00384035235327055
TEST_00440,0.42068192474081906
TEST_00441,0.48234602507076263
TEST_00442,0.4131707856957267
TEST_00443,0.3890264626415248
TEST_00444,0.0030921176248344313
TEST_00445,0.29711658654730594
TEST_00446,0.09476241873213088
TEST_00447,0.4414981202189451
TEST_00448,0.37466367920932
TEST_00449,0.0038909212611777876
TEST_00450,0.42962148293503444
TEST_00451,0.00037938081541610315
TEST_00452,0.3210493187729792
TEST_00453,0.45233076308681
TEST_00454,0.28019821648011034
TEST_00455,0.23987907508823728
TEST_00456,0.0021152903639367173
TEST_00457,0.3407393917365483
TEST_00458,0.10948829152608111
TEST_00459,0.3174051469063181
TEST_00460,0.004290958892944532
TEST_00461,0.47169054956461864
TEST_00462,0.2941920086157257
TEST_00463,0.16481636552737558
TEST_00464,0.3481727139655704
TEST_00465,0.30066604134191144
TEST_00466,0.2618848362135798
TEST_00467,0.38773089742137634
TEST_00468,0.5313656954426973
TEST_00469,0.0035549064229584947
TEST_00470,0.3256135981489845
TEST_00471,0.49391995398050714
TEST_00472,0.45503619035582943
TEST_00473,0.2715178282379743
TEST_00474,0.5536661816366593
TEST_00475,0.31805637153612853
TEST_00476,0.0014958264452327738
TEST_00477,0.4481147336684008
TEST_00478,0.23451011337781866
TEST_00479,0.18806670554459787
TEST_00480,0.4394515073564178
TEST_00481,0.19148187213258802
TEST_00482,0.28124904816442403
TEST_00483,0.30628247676061027
TEST_00484,0.14838504266406555
TEST_00485,0.2837488527735455
TEST_00486,0.2909247515881727
TEST_00487,0.41867217774630344
TEST_00488,0.2239547940246289
TEST_00489,0.3562460722123414
TEST_00490,0.36345037205457503
TEST_00491,0.3483887043002852
TEST_00492,0.2880249878541575
TEST_00493,0.29579883122502043
TEST_00494,0.003792509874348464
TEST_00495,0.5042574046813814
TEST_00496,0.26994683190422186
TEST_00497,0.3752545170053622
TEST_00498,0.29198553943548833
TEST_00499,0.49327303723033183
TEST_00500,0.0010018325430844856
TEST_00501,0.0012438915166872032
TEST_00502,0.05831445166446168
TEST_00503,0.38675243962212247
TEST_00504,0.0010299662054784398
TEST_00505,0.5071775663138924
TEST_00506,0.0014936427354487482
TEST_00507,0.2736504516271501
TEST_00508,0.4415642334261145
TEST_00509,0.18172271995944764
TEST_00510,0.24018102645043246
TEST_00511,0.026284742966791296
TEST_00512,0.024348187489457104
TEST_00513,0.02950909469037872
TEST_00514,0.50667500567681
TEST_00515,0.3113579596255877
TEST_00516,0.43992462000080323
TEST_00517,0.3147692329720885
TEST_00518,0.2244960253747778
TEST_00519,0.35916088310940975
TEST_00520,0.001581792078064599
TEST_00521,0.21849454736046914
TEST_00522,0.003694770585345072
TEST_00523,0.27365457369837354
TEST_00524,0.36000503619354096
TEST_00525,0.12260997706141517
TEST_00526,0.15240365862192776
TEST_00527,0.005796765844382074
TEST_00528,0.23997118444917157
TEST_00529,0.3744455234944224
TEST_00530,0.3828891491839762
TEST_00531,0.39765415000649756
TEST_00532,0.4968552216078824
TEST_00533,0.004060410219162103
TEST_00534,0.2593432360062327
TEST_00535,0.14204246975033374
TEST_00536,0.47750755586768134
TEST_00537,0.003502826062507205
TEST_00538,0.0033632544924168495
TEST_00539,0.055489432327226966
TEST_00540,0.4038637654647641
TEST_00541,0.278729334712703
TEST_00542,0.0016898223349511277
TEST_00543,0.29189382866258706
TEST_00544,0.21816910105838155
TEST_00545,0.3507200109224468
TEST_00546,0.37088717135616917
TEST_00547,0.0034070989758690252
TEST_00548,0.4957585107412198
TEST_00549,0.23512540751836394
TEST_00550,0.3240150569009501
TEST_00551,0.32675323214258567
TEST_00552,0.2778694079732769
TEST_00553,0.1284231638338905
TEST_00554,0.18932756151666574
TEST_00555,0.31609990166699364
TEST_00556,0.1934204692277208
TEST_00557,0.3599022484167397
TEST_00558,0.48069978682074244
TEST_00559,0.003789568611125689
TEST_00560,0.2067040978555916
TEST_00561,0.07850756555668849
TEST_00562,0.574465701249103
TEST_00563,0.0017944768699047731
TEST_00564,0.31599085504493873
TEST_00565,0.2083285186550272
TEST_00566,0.29605807997638395
TEST_00567,0.15479158145287344
TEST_00568,0.2260950502332507
TEST_00569,0.19794600354307007
TEST_00570,0.20022596162096598
TEST_00571,0.2871421140445363
TEST_00572,0.003911061853490992
TEST_00573,0.004893109803188753
TEST_00574,0.3982466766711432
TEST_00575,0.09373280283198339
TEST_00576,0.24531137572722334
TEST_00577,0.2359142112766414
TEST_00578,0.3267471153946727
TEST_00579,0.4884621953318577
TEST_00580,0.0010492650760674277
TEST_00581,0.3859908347909378
TEST_00582,0.1384996110191954
TEST_00583,0.29994210324834014
TEST_00584,0.26357441030417883
TEST_00585,0.284588691394411
TEST_00586,0.12158787815305207
TEST_00587,0.2264151638073267
TEST_00588,0.40940242670203025
TEST_00589,0.0036578086150903313
TEST_00590,0.20722116774497737
TEST_00591,0.18480802232970403
TEST_00592,0.2237977832785992
TEST_00593,0.2662534709526402
TEST_00594,0.0015770177541484676
TEST_00595,0.23007733016247534
TEST_00596,0.3898309184229219
TEST_00597,0.44820306806702503
TEST_00598,0.29223967998932254
TEST_00599,0.25448746996388416
TEST_00600,0.08522327193351988
TEST_00601,0.3322769989948531
TEST_00602,0.3445019577640216
TEST_00603,0.39552805632641713
TEST_00604,0.25832042017126944
TEST_00605,0.432586550805013
TEST_00606,0.054977928821495214
TEST_00607,0.3146723836415927
TEST_00608,0.18675063772313558
TEST_00609,0.5592890738697296
TEST_00610,0.0014805364336269223
TEST_00611,0.22226797484779898
TEST_00612,0.2866834195988405
TEST_00613,0.34818623681141625
TEST_00614,0.37825946240812997
TEST_00615,0.4640379117361107
TEST_00616,0.3552338913076176
TEST_00617,0.1932501109863079
TEST_00618,0.13115022872768736
TEST_00619,0.15006069587996246
TEST_00620,0.20230520054513068
TEST_00621,0.16680950116113386
TEST_00622,0.4101439070111432
TEST_00623,0.4674444765999222
TEST_00624,0.43224492126455205
TEST_00625,0.45963173712833344
TEST_00626,0.27334777058523835
TEST_00627,0.2818245214825116
TEST_00628,0.4592438779617377
TEST_00629,0.11270718627135805
TEST_00630,0.2532862007683586
TEST_00631,0.13555772319159842
TEST_00632,0.5354252256777182
TEST_00633,0.37615142756207715
TEST_00634,0.4521312180064356
TEST_00635,0.46329009197002435
TEST_00636,0.15577634164304593
TEST_00637,0.48725764881449807
TEST_00638,0.005064429738541501
TEST_00639,0.4517785170246866
TEST_00640,0.0015770177541484676
TEST_00641,0.0010002776035054933
TEST_00642,0.5351410297869271
TEST_00643,0.2608272315215076
TEST_00644,0.14275191563687226
TEST_00645,0.1458711956791394
TEST_00646,0.0032391978992235876
TEST_00647,0.05953453003320125
TEST_00648,0.4711454047650778
TEST_00649,0.39623325083488264
TEST_00650,0.12107778060478917
TEST_00651,0.3520554332230272
TEST_00652,0.47968759764072955
TEST_00653,0.23791326717622102
TEST_00654,0.0017379443231634113
TEST_00655,0.4782838574004463
TEST_00656,0.350793774373769
TEST_00657,0.003376960169449577
TEST_00658,0.0870245111490555
TEST_00659,0.19422352572929458
TEST_00660,0.0009263513039963197
TEST_00661,0.41814777788846147
TEST_00662,0.11833842808086109
TEST_00663,0.002547855840116373
TEST_00664,0.33548763780954965
TEST_00665,0.002961149483262535
TEST_00666,0.1960609662614118
TEST_00667,0.00043600331212684696
TEST_00668,0.1998861522678072
TEST_00669,0.26015561561103967
TEST_00670,0.10700089551357869
TEST_00671,0.3659783174839252
TEST_00672,0.38570501039349225
TEST_00673,0.0034632364055380057
TEST_00674,0.20784605327793573
TEST_00675,0.13571457305256907
TEST_00676,0.38997555309452214
TEST_00677,0.19761788324120116
TEST_00678,0.1798731990931296
TEST_00679,0.370585028363529
TEST_00680,0.19690549844993346
TEST_00681,0.001622473177148243
TEST_00682,0.0007683777108847586
TEST_00683,0.09964306098952705
TEST_00684,0.38692220770180374
TEST_00685,0.15184412287585186
TEST_00686,0.5089971561142096
TEST_00687,0.045918125810896576
TEST_00688,0.2707722561164738
TEST_00689,0.38967052400281876
TEST_00690,0.4401635032499689
TEST_00691,0.40687574752704725
TEST_00692,0.05408938323827883
TEST_00693,0.19016320436095718
TEST_00694,0.0946726066632594
TEST_00695,0.24719988056334258
TEST_00696,0.047536821755301634
TEST_00697,0.34187964652904473
TEST_00698,0.4250325412070035
TEST_00699,0.0013192659305121845
TEST_00700,0.2559051058613901
TEST_00701,0.2993276393976186
TEST_00702,0.1708280582983004
TEST_00703,0.23289432228054008
TEST_00704,0.4048830730847021
TEST_00705,0.47380734611104003
TEST_00706,0.23234364169270333
TEST_00707,0.0015911829201895645
TEST_00708,0.0031134515792325883
TEST_00709,0.29479060251058764
TEST_00710,0.45220604886985916
TEST_00711,0.27157014706493154
TEST_00712,0.29393146500316797
TEST_00713,0.13085519235706952
TEST_00714,0.4420502994025041
TEST_00715,0.000859369439655662
TEST_00716,0.2621835637584019
TEST_00717,0.25230162208622076
TEST_00718,0.07971345333833749
TEST_00719,0.32836241984028036
TEST_00720,0.22222000471849995
TEST_00721,0.40539732300542347
TEST_00722,0.0022722061006229333
TEST_00723,0.3396987041924667
TEST_00724,0.0014723328017029903
TEST_00725,0.0022827639838143856
TEST_00726,0.43574903492734035
TEST_00727,0.2789091263684246
TEST_00728,0.1823356686824231
TEST_00729,0.24575850742870642
TEST_00730,0.24982961044834653
TEST_00731,0.003507815278561778
TEST_00732,0.40755511708142406
TEST_00733,0.23623025516574664
TEST_00734,0.14770828128818045
TEST_00735,0.47447358106664744
TEST_00736,0.2671031795865743
TEST_00737,0.15522729402454793
TEST_00738,0.21513038433208603
TEST_00739,0.07964181502621791
TEST_00740,0.2106530613060727
TEST_00741,0.24941649130532165
TEST_00742,0.15300916263076295
TEST_00743,0.49430363501355173
TEST_00744,0.3007654671057821
TEST_00745,0.46232948883589825
TEST_00746,0.003385260410604289
TEST_00747,0.3590434675690352
TEST_00748,0.24008675562966228
TEST_00749,0.0003367897006235353
TEST_00750,0.42926925186034426
TEST_00751,0.004171261423923896
TEST_00752,0.07458643252888068
TEST_00753,0.28028052975480616
TEST_00754,0.30104608561034
TEST_00755,0.026835810937492034
TEST_00756,0.34296869746889996
TEST_00757,0.2933317721332587
TEST_00758,0.4943241630914809
TEST_00759,0.44159151393677676
TEST_00760,0.03892121911867774
TEST_00761,0.21131762032346116
TEST_00762,0.4383267324893594
TEST_00763,0.07024279943969138
TEST_00764,0.17330036060725604
TEST_00765,0.22899306614757275
TEST_00766,0.2600515588474979
TEST_00767,0.22577783885957237
TEST_00768,0.35533850307560194
TEST_00769,0.06473886326452041
TEST_00770,0.22345059500462153
TEST_00771,0.2086016354001119
TEST_00772,0.06435083110466569
TEST_00773,0.17253394388402862
TEST_00774,0.37600174814440424
TEST_00775,0.2867053811466469
TEST_00776,0.4157623710451066
TEST_00777,0.38187714252516064
TEST_00778,0.2663485505226352
TEST_00779,0.15205999120887526
TEST_00780,0.37048616080056995
TEST_00781,0.2543598945370437
TEST_00782,0.20926454399780753
TEST_00783,0.36792464560858784
TEST_00784,0.3808455648089153
TEST_00785,0.4267004199365488
TEST_00786,0.38019965747528683
TEST_00787,0.53575076201827
TEST_00788,0.0031017101948723575
TEST_00789,0.47929474607124467
TEST_00790,0.12824280468676097
TEST_00791,0.5961876796063424
TEST_00792,0.3635406959440403
TEST_00793,0.46817576936404626
TEST_00794,0.15372324909673632
TEST_00795,0.25174727604412955
TEST_00796,0.4684077103735099
TEST_00797,0.3698464741182097
TEST_00798,0.23519277335798358
TEST_00799,0.34731522168973594
TEST_00800,0.31499516739138467
TEST_00801,0.1517621978587489
TEST_00802,0.2601350497762225
TEST_00803,0.3777789885406053
TEST_00804,0.29334511597533913
TEST_00805,0.21445279232319656
TEST_00806,0.003565024525047826
TEST_00807,0.0020551020801701596
TEST_00808,0.4673706109014457
TEST_00809,0.2397035471537635
TEST_00810,0.0003606582233941376
TEST_00811,0.3438248458016592
TEST_00812,0.4414896103387651
TEST_00813,0.46749326417594467
TEST_00814,0.21530362489982
TEST_00815,0.11118551195831976
TEST_00816,0.3714072746347533
TEST_00817,0.20849027926107197
TEST_00818,0.19842563061391372
TEST_00819,0.42841093995515855
TEST_00820,0.4239382347487473
TEST_00821,0.11318863350216862
TEST_00822,0.507593838971076
TEST_00823,0.26487104429158903
TEST_00824,0.42802898931974703
TEST_00825,0.4627306845191359
TEST_00826,0.2890697970959589
TEST_00827,0.0039014267410953413
TEST_00828,0.45081110933753776
TEST_00829,0.23918738372498655
TEST_00830,0.32521434835484836
TEST_00831,0.47312895740674515
TEST_00832,0.1856142395633679
TEST_00833,0.0020750728416687363
TEST_00834,0.3138513492261202
TEST_00835,0.21586774385063007
TEST_00836,0.28808663567407194
TEST_00837,0.3103199514322897
TEST_00838,0.3737046048521165
TEST_00839,0.3174026283506122
TEST_00840,0.0026456954444253576
TEST_00841,0.46603733247675816
TEST_00842,0.36820685698055533
TEST_00843,0.41961580924442904
TEST_00844,0.38325564756013625
TEST_00845,0.3389301691806679
TEST_00846,0.3319999435735686
TEST_00847,0.0024434084128746917
TEST_00848,0.18717641120555872
TEST_00849,0.42391397814040854
TEST_00850,0.322658921703055
TEST_00851,0.27903287116217285
TEST_00852,0.11214920902940712
TEST_00853,0.3051366502006394
TEST_00854,0.46009380231203517
TEST_00855,0.22210390504931535
TEST_00856,0.4849943718503565
TEST_00857,0.34421674889553944
TEST_00858,0.003202487537215803
TEST_00859,0.26238309466533205
TEST_00860,0.48421570017841586
TEST_00861,0.34573504410379047
TEST_00862,0.3779419459227627
TEST_00863,0.3566002048144716
TEST_00864,0.2316431796547754
TEST_00865,0.003625711374362431
TEST_00866,0.1546129482775681
TEST_00867,0.535997377028893
TEST_00868,0.4943649407784721
TEST_00869,0.20927578354350096
